external_urls;followers;genres;href;id;images;name;popularity;type;uri;most_genre;specific_genre
{'spotify': 'https://open.spotify.com/artist/5RFPnJvmjFkImIjgsWsdVx'};183;[];https://api.spotify.com/v1/artists/5RFPnJvmjFkImIjgsWsdVx;5RFPnJvmjFkImIjgsWsdVx;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb99af04498741342796d472f2', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517499af04498741342796d472f2', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17899af04498741342796d472f2', 'height': 160, 'width': 160}];noam leor;4;artist;spotify:artist:5RFPnJvmjFkImIjgsWsdVx;[];set()
{'spotify': 'https://open.spotify.com/artist/5mTGpQS4ifoFofw6ilhyqN'};891;[];https://api.spotify.com/v1/artists/5mTGpQS4ifoFofw6ilhyqN;5mTGpQS4ifoFofw6ilhyqN;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb52c7a53a7db222a41d02662c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517452c7a53a7db222a41d02662c', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17852c7a53a7db222a41d02662c', 'height': 160, 'width': 160}];rototypical;4;artist;spotify:artist:5mTGpQS4ifoFofw6ilhyqN;[];set()
{'spotify': 'https://open.spotify.com/artist/4HpJwqRQMbJQ4MyuLHfKRP'};3772;['deep progressive rock'];https://api.spotify.com/v1/artists/4HpJwqRQMbJQ4MyuLHfKRP;4HpJwqRQMbJQ4MyuLHfKRP;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb7c154c0fcaf521f7fece1c4e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051747c154c0fcaf521f7fece1c4e', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1787c154c0fcaf521f7fece1c4e', 'height': 160, 'width': 160}];sunset mission;8;artist;spotify:artist:4HpJwqRQMbJQ4MyuLHfKRP;[(np.int64(1), 'deep progressive rock')];{'deep', 'rock', 'progressive'}
{'spotify': 'https://open.spotify.com/artist/62evrwxHqQSN16y9hwSLfg'};1924;[];https://api.spotify.com/v1/artists/62evrwxHqQSN16y9hwSLfg;62evrwxHqQSN16y9hwSLfg;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb14b7a3a44f6455afc3949382', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517414b7a3a44f6455afc3949382', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17814b7a3a44f6455afc3949382', 'height': 160, 'width': 160}];taylor j hawkins;9;artist;spotify:artist:62evrwxHqQSN16y9hwSLfg;[];set()
{'spotify': 'https://open.spotify.com/artist/4azDTEsE76hndB8paNOEe8'};254;[];https://api.spotify.com/v1/artists/4azDTEsE76hndB8paNOEe8;4azDTEsE76hndB8paNOEe8;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb3ecf9388c3baa40573edcf5b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051743ecf9388c3baa40573edcf5b', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1783ecf9388c3baa40573edcf5b', 'height': 160, 'width': 160}];zaharenco;6;artist;spotify:artist:4azDTEsE76hndB8paNOEe8;[];set()
{'spotify': 'https://open.spotify.com/artist/6syYSX0eLH4srCtXhUEMXD'};17798;['math rock latinoamericano'];https://api.spotify.com/v1/artists/6syYSX0eLH4srCtXhUEMXD;6syYSX0eLH4srCtXhUEMXD;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb3325a9713d0bc9f4b1abb19e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051743325a9713d0bc9f4b1abb19e', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1783325a9713d0bc9f4b1abb19e', 'height': 160, 'width': 160}];zeta;25;artist;spotify:artist:6syYSX0eLH4srCtXhUEMXD;[(np.int64(1), 'math rock latinoamericano')];{'rock', 'math', 'latinoamericano'}
{'spotify': 'https://open.spotify.com/artist/6mtABo05yeYtPftYEVfGoV'};124800;['breakcore'];https://api.spotify.com/v1/artists/6mtABo05yeYtPftYEVfGoV;6mtABo05yeYtPftYEVfGoV;[{'url': 'https://i.scdn.co/image/ab67616d0000b2738e81331c45d5e74e4367aacc', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028e81331c45d5e74e4367aacc', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518e81331c45d5e74e4367aacc', 'height': 64, 'width': 64}];clown core;42;artist;spotify:artist:6mtABo05yeYtPftYEVfGoV;[(np.int64(6), 'breakcore')];{'breakcore'}
{'spotify': 'https://open.spotify.com/artist/4RMQMEKlQ7AmPY3UnmciQk'};2603;[];https://api.spotify.com/v1/artists/4RMQMEKlQ7AmPY3UnmciQk;4RMQMEKlQ7AmPY3UnmciQk;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebb2434c68eee7accfe79eaddf', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174b2434c68eee7accfe79eaddf', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178b2434c68eee7accfe79eaddf', 'height': 160, 'width': 160}];sandia;19;artist;spotify:artist:4RMQMEKlQ7AmPY3UnmciQk;[];set()
{'spotify': 'https://open.spotify.com/artist/3Md3TqrojN6GPhCGC9jGaU'};5894;['experimental jazz'];https://api.spotify.com/v1/artists/3Md3TqrojN6GPhCGC9jGaU;3Md3TqrojN6GPhCGC9jGaU;[{'url': 'https://i.scdn.co/image/ab67616d0000b273658cb2a56094d903a7d72251', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02658cb2a56094d903a7d72251', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851658cb2a56094d903a7d72251', 'height': 64, 'width': 64}];areni agbabian;24;artist;spotify:artist:3Md3TqrojN6GPhCGC9jGaU;[(np.int64(4), 'experimental jazz')];{'experimental', 'jazz'}
{'spotify': 'https://open.spotify.com/artist/6MjptgkJeSDoQsPDVxQ5oo'};504;[];https://api.spotify.com/v1/artists/6MjptgkJeSDoQsPDVxQ5oo;6MjptgkJeSDoQsPDVxQ5oo;[{'url': 'https://i.scdn.co/image/ab67616d0000b273b75772dc2ead1db803db9598', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b75772dc2ead1db803db9598', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b75772dc2ead1db803db9598', 'height': 64, 'width': 64}];aeham ahmad;5;artist;spotify:artist:6MjptgkJeSDoQsPDVxQ5oo;[];set()
{'spotify': 'https://open.spotify.com/artist/2uz9ERD3U5c4F2CZDS0mzb'};9935;[];https://api.spotify.com/v1/artists/2uz9ERD3U5c4F2CZDS0mzb;2uz9ERD3U5c4F2CZDS0mzb;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebc2840d14a0d2ab09915764d6', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174c2840d14a0d2ab09915764d6', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178c2840d14a0d2ab09915764d6', 'height': 160, 'width': 160}];maria chiara argirò;35;artist;spotify:artist:2uz9ERD3U5c4F2CZDS0mzb;[];set()
{'spotify': 'https://open.spotify.com/artist/5sDMCDpqCKv0UrjRYn2dcA'};279;[];https://api.spotify.com/v1/artists/5sDMCDpqCKv0UrjRYn2dcA;5sDMCDpqCKv0UrjRYn2dcA;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb3eff626cd6fa24c88cb1839f', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051743eff626cd6fa24c88cb1839f', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1783eff626cd6fa24c88cb1839f', 'height': 160, 'width': 160}];tyler lee jones;5;artist;spotify:artist:5sDMCDpqCKv0UrjRYn2dcA;[];set()
{'spotify': 'https://open.spotify.com/artist/3C1TdpEowpf6AMf7PycuWy'};78465;['contemporary jazz', 'uk contemporary jazz'];https://api.spotify.com/v1/artists/3C1TdpEowpf6AMf7PycuWy;3C1TdpEowpf6AMf7PycuWy;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb0f7095c2b4ce7f928317dfea', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051740f7095c2b4ce7f928317dfea', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1780f7095c2b4ce7f928317dfea', 'height': 160, 'width': 160}];nate smith;42;artist;spotify:artist:3C1TdpEowpf6AMf7PycuWy;[(np.int64(8), 'contemporary jazz'), (np.int64(2), 'uk contemporary jazz')];{'contemporary', 'uk', 'jazz'}
{'spotify': 'https://open.spotify.com/artist/1JsBuuKCnA43vrlM1X4cKN'};20799;['munich indie'];https://api.spotify.com/v1/artists/1JsBuuKCnA43vrlM1X4cKN;1JsBuuKCnA43vrlM1X4cKN;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb602bfab67e28b965aef20273', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174602bfab67e28b965aef20273', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178602bfab67e28b965aef20273', 'height': 160, 'width': 160}];monika roscher bigband;26;artist;spotify:artist:1JsBuuKCnA43vrlM1X4cKN;[(np.int64(1), 'munich indie')];{'indie', 'munich'}
{'spotify': 'https://open.spotify.com/artist/2KiM6weN3ZIpgR5QekkSoJ'};3784;['jazz metal', 'norwegian metal'];https://api.spotify.com/v1/artists/2KiM6weN3ZIpgR5QekkSoJ;2KiM6weN3ZIpgR5QekkSoJ;[];spiral architect;4;artist;spotify:artist:2KiM6weN3ZIpgR5QekkSoJ;[(np.int64(9), 'jazz metal'), (np.int64(5), 'norwegian metal')];{'metal', 'norwegian', 'jazz'}
{'spotify': 'https://open.spotify.com/artist/0YHxyyD4PHmFZipMtvH5K5'};370;[];https://api.spotify.com/v1/artists/0YHxyyD4PHmFZipMtvH5K5;0YHxyyD4PHmFZipMtvH5K5;[{'url': 'https://i.scdn.co/image/ab67616d0000b273b7f8ee5e9a2db7a91771a248', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b7f8ee5e9a2db7a91771a248', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b7f8ee5e9a2db7a91771a248', 'height': 64, 'width': 64}];mark hartsuch;11;artist;spotify:artist:0YHxyyD4PHmFZipMtvH5K5;[];set()
{'spotify': 'https://open.spotify.com/artist/1nw8iwDkSSHqn8S343ODcp'};52138;[];https://api.spotify.com/v1/artists/1nw8iwDkSSHqn8S343ODcp;1nw8iwDkSSHqn8S343ODcp;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebbffe1bb4500851d61bb94b16', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174bffe1bb4500851d61bb94b16', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178bffe1bb4500851d61bb94b16', 'height': 160, 'width': 160}];chassol;37;artist;spotify:artist:1nw8iwDkSSHqn8S343ODcp;[];set()
{'spotify': 'https://open.spotify.com/artist/08hpJXZImSYgSb8kEbyXAA'};2260;[];https://api.spotify.com/v1/artists/08hpJXZImSYgSb8kEbyXAA;08hpJXZImSYgSb8kEbyXAA;[{'url': 'https://i.scdn.co/image/ab67616d0000b2731ad1ef4ce276351093383bd2', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021ad1ef4ce276351093383bd2', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511ad1ef4ce276351093383bd2', 'height': 64, 'width': 64}];reflux;4;artist;spotify:artist:08hpJXZImSYgSb8kEbyXAA;[];set()
{'spotify': 'https://open.spotify.com/artist/66iP8O2dQRaGjVTr42vW0V'};11642;['jazz metal', 'modern progressive rock', 'progressive metal'];https://api.spotify.com/v1/artists/66iP8O2dQRaGjVTr42vW0V;66iP8O2dQRaGjVTr42vW0V;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebc30984924b2e888a61f2418b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174c30984924b2e888a61f2418b', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178c30984924b2e888a61f2418b', 'height': 160, 'width': 160}];richard henshall;29;artist;spotify:artist:66iP8O2dQRaGjVTr42vW0V;[(np.int64(16), 'progressive metal'), (np.int64(9), 'jazz metal'), (np.int64(1), 'modern progressive rock')];{'modern', 'progressive', 'metal', 'rock', 'jazz'}
{'spotify': 'https://open.spotify.com/artist/42iuvQyqIVy6vK3DRwHFwR'};1211;[];https://api.spotify.com/v1/artists/42iuvQyqIVy6vK3DRwHFwR;42iuvQyqIVy6vK3DRwHFwR;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb6e7ae9a4d446bc09d9dea1e8', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051746e7ae9a4d446bc09d9dea1e8', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1786e7ae9a4d446bc09d9dea1e8', 'height': 160, 'width': 160}];rubi ate the fig;11;artist;spotify:artist:42iuvQyqIVy6vK3DRwHFwR;[];set()
{'spotify': 'https://open.spotify.com/artist/38PMvw2FdepCpankD64TZL'};1976;[];https://api.spotify.com/v1/artists/38PMvw2FdepCpankD64TZL;38PMvw2FdepCpankD64TZL;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb6df4cbe51d1cfb8b2db37922', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051746df4cbe51d1cfb8b2db37922', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1786df4cbe51d1cfb8b2db37922', 'height': 160, 'width': 160}];inanna;14;artist;spotify:artist:38PMvw2FdepCpankD64TZL;[];set()
{'spotify': 'https://open.spotify.com/artist/1kYsYRtVq1Po3luPqeAnm2'};14698;['djent', 'instrumental death metal', 'instrumental rock', 'jazz metal', 'progressive jazz fusion'];https://api.spotify.com/v1/artists/1kYsYRtVq1Po3luPqeAnm2;1kYsYRtVq1Po3luPqeAnm2;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb1223d66864f31ba01fb4358e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051741223d66864f31ba01fb4358e', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1781223d66864f31ba01fb4358e', 'height': 160, 'width': 160}];exivious;16;artist;spotify:artist:1kYsYRtVq1Po3luPqeAnm2;[(np.int64(22), 'djent'), (np.int64(14), 'progressive jazz fusion'), (np.int64(14), 'instrumental rock'), (np.int64(9), 'jazz metal'), (np.int64(1), 'instrumental death metal')];{'djent', 'progressive', 'metal', 'instrumental', 'fusion', 'rock', 'jazz', 'death'}
{'spotify': 'https://open.spotify.com/artist/5gqhueRUZEa7VDnQt4HODp'};674921;['compositional ambient', 'electronica', 'neoclassical darkwave'];https://api.spotify.com/v1/artists/5gqhueRUZEa7VDnQt4HODp;5gqhueRUZEa7VDnQt4HODp;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebd07e87d9e0ef9006ff999f80', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174d07e87d9e0ef9006ff999f80', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178d07e87d9e0ef9006ff999f80', 'height': 160, 'width': 160}];nils frahm;61;artist;spotify:artist:5gqhueRUZEa7VDnQt4HODp;[(np.int64(6), 'electronica'), (np.int64(3), 'compositional ambient'), (np.int64(1), 'neoclassical darkwave')];{'darkwave', 'neoclassical', 'electronica', 'compositional', 'ambient'}
{'spotify': 'https://open.spotify.com/artist/7iF8WHm0PoYS4AnEebM3bv'};3040;['mathcore'];https://api.spotify.com/v1/artists/7iF8WHm0PoYS4AnEebM3bv;7iF8WHm0PoYS4AnEebM3bv;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb0fb32ac9b4d766e0da1a716b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051740fb32ac9b4d766e0da1a716b', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1780fb32ac9b4d766e0da1a716b', 'height': 160, 'width': 160}];weston super maim;15;artist;spotify:artist:7iF8WHm0PoYS4AnEebM3bv;[(np.int64(4), 'mathcore')];{'mathcore'}
{'spotify': 'https://open.spotify.com/artist/7CJOQujUReYlz6764HKQWz'};339;[];https://api.spotify.com/v1/artists/7CJOQujUReYlz6764HKQWz;7CJOQujUReYlz6764HKQWz;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebf2c863f2f8df485594b7d783', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174f2c863f2f8df485594b7d783', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178f2c863f2f8df485594b7d783', 'height': 160, 'width': 160}];equinox trio;3;artist;spotify:artist:7CJOQujUReYlz6764HKQWz;[];set()
{'spotify': 'https://open.spotify.com/artist/6RuS4udHwx3C9ysk4KXtNw'};47737;['japanese jazz fusion', 'japanese post-rock', 'math rock', 'progressive jazz fusion'];https://api.spotify.com/v1/artists/6RuS4udHwx3C9ysk4KXtNw;6RuS4udHwx3C9ysk4KXtNw;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb8019d6bac6a920bfc83464b7', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051748019d6bac6a920bfc83464b7', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1788019d6bac6a920bfc83464b7', 'height': 160, 'width': 160}];jizue;36;artist;spotify:artist:6RuS4udHwx3C9ysk4KXtNw;[(np.int64(14), 'progressive jazz fusion'), (np.int64(9), 'math rock'), (np.int64(5), 'japanese post-rock'), (np.int64(1), 'japanese jazz fusion')];{'rock', 'japanese', 'progressive', 'fusion', 'math', 'post-rock', 'jazz'}
{'spotify': 'https://open.spotify.com/artist/6NVzd3Lv9yMFIf1bsXNLIp'};70075;['instrumental math rock', 'japanese post-rock', 'math rock', 'modern jazz trio'];https://api.spotify.com/v1/artists/6NVzd3Lv9yMFIf1bsXNLIp;6NVzd3Lv9yMFIf1bsXNLIp;[{'url': 'https://i.scdn.co/image/ab67616d0000b273aec2ea1e2ac94bdcd9134f36', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02aec2ea1e2ac94bdcd9134f36', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851aec2ea1e2ac94bdcd9134f36', 'height': 64, 'width': 64}];mouse on the keys;36;artist;spotify:artist:6NVzd3Lv9yMFIf1bsXNLIp;[(np.int64(10), 'instrumental math rock'), (np.int64(9), 'math rock'), (np.int64(5), 'japanese post-rock'), (np.int64(2), 'modern jazz trio')];{'post-rock', 'trio', 'japanese', 'modern', 'instrumental', 'math', 'rock', 'jazz'}
{'spotify': 'https://open.spotify.com/artist/1j8QyWpOJKAe6Iw2KvEg2j'};18813;[];https://api.spotify.com/v1/artists/1j8QyWpOJKAe6Iw2KvEg2j;1j8QyWpOJKAe6Iw2KvEg2j;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb0415960ce63e37ee0fd46ec0', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051740415960ce63e37ee0fd46ec0', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1780415960ce63e37ee0fd46ec0', 'height': 160, 'width': 160}];audiotree;59;artist;spotify:artist:1j8QyWpOJKAe6Iw2KvEg2j;[];set()
