Name;Country;Genre;Status;URL
The Warwolves;United States;Death Metal;Active;https://www.metal-archives.com/bands/The_Warwolves/3540294727
The Wasted;Brazil;Heavy/Groove Metal;Active;https://www.metal-archives.com/bands/The_Wasted/3540404208
The Watch;United States;Progressive Power Metal;Split-up;https://www.metal-archives.com/bands/The_Watch/47807
The Watch;United Kingdom;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/The_Watch/69844
The Watchdogs;Russia;Sludge/Southern/Groove Metal;Changed name;https://www.metal-archives.com/bands/The_Watchdogs/3540361974
The Watcher;United States;Heavy/Doom Metal;Active;https://www.metal-archives.com/bands/The_Watcher/3540485699
The Watcher;Germany;Progressive Death Metal;On hold;https://www.metal-archives.com/bands/The_Watcher/3540411738
The Watcher;Finland;Black Metal;Active;https://www.metal-archives.com/bands/The_Watcher/3540452746
The Watchers;United States;Heavy/Stoner Metal/Rock;Active;https://www.metal-archives.com/bands/The_Watchers/3540419132
The Watchers;United States;Atmospheric Black/Sludge Metal;Active;https://www.metal-archives.com/bands/The_Watchers/3540417371
The Water Witch;United Kingdom;Progressive Black Metal;Active;https://www.metal-archives.com/bands/The_Water_Witch/3540357423
The Waterfall King;United States;Psychedelic Doom/Stoner Metal/Grunge;Active;https://www.metal-archives.com/bands/The_Waterfall_King/3540494515
The Way of All Flesh;United States;Progressive Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/The_Way_of_All_Flesh/49312
The Way of Broad;Germany;Progressive Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/The_Way_of_Broad/3540501958
The Way of Purity;Sweden;"Melodic Death Metal/Metalcore (early); Industrial Rock (later)";Active;https://www.metal-archives.com/bands/The_Way_of_Purity/3540307735
The Way We Are;Hungary;Metalcore/Hardcore;Active;https://www.metal-archives.com/bands/The_Way_We_Are/3540512809
The Waymaker;International;Melodic Power Metal;Active;https://www.metal-archives.com/bands/The_Waymaker/3540473733
The Weakening;Sweden;Melodic Death Metal/Metalcore;Active;https://www.metal-archives.com/bands/The_Weakening/3540315783
The Weed;Italy;"Stoner Rock (early); Stoner Metal (later)";On hold;https://www.metal-archives.com/bands/The_Weed/3540287116
The Weedbine;Russia;Stoner/Doom Metal;Split-up;https://www.metal-archives.com/bands/The_Weedbine/3540539016
The Weeping Gate;United States;Melodic Death Metal;Active;https://www.metal-archives.com/bands/The_Weeping_Gate/3540425119
The Weeping Willow;Lebanon;Death Metal;Split-up;https://www.metal-archives.com/bands/The_Weeping_Willow/23726
The Weezard;Brazil;Stoner/Doom Metal;Unknown;https://www.metal-archives.com/bands/The_Weezard/3540489997
The Weir;Canada;Atmospheric Sludge Metal;Active;https://www.metal-archives.com/bands/The_Weir/3540364859
The Well;United States;Psychedelic Doom/Stoner Metal;Active;https://www.metal-archives.com/bands/The_Well/3540354931
The Whine;Hungary;Progressive Metal;Split-up;https://www.metal-archives.com/bands/The_Whine/57009
The Whip;United States;Heavy/Sludge Metal;Split-up;https://www.metal-archives.com/bands/The_Whip/24084
The Whisky Rebellion;United States;Heavy/Thrash/Southern Metal;Split-up;https://www.metal-archives.com/bands/The_Whisky_Rebellion/3540436736
The Whisper;Portugal;Gothic/Doom Metal;Split-up;https://www.metal-archives.com/bands/The_Whisper/75948
The Whisperer in Darkness;Mexico;Black Metal;Unknown;https://www.metal-archives.com/bands/The_Whisperer_in_Darkness/3540264508
The White Indian;United States;Brutal Death Metal;Active;https://www.metal-archives.com/bands/The_White_Indian/3540368271
The White Prince;Mexico;Black Metal;Active;https://www.metal-archives.com/bands/The_White_Prince/3540430581
The White Swan;Canada;Stoner/Doom Metal;Active;https://www.metal-archives.com/bands/The_White_Swan/3540426724
The White Tomb;United States;Technical Deathcore;Active;https://www.metal-archives.com/bands/The_White_Tomb/3540375871
The Whiteness of the Whale;Germany;Doom Metal;Active;https://www.metal-archives.com/bands/The_Whiteness_of_the_Whale/3540411604
The Whole Truth;France;Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/The_Whole_Truth/3540447047
The Whorehouse Massacre;Canada;Sludge/Drone/Funeral Doom Metal;Active;https://www.metal-archives.com/bands/The_Whorehouse_Massacre/86455
The Wicked;Finland;Melodic Black/Industrial Metal;Split-up;https://www.metal-archives.com/bands/The_Wicked/7110
The Wicked Chambers;Germany;Melodic Power Metal;Unknown;https://www.metal-archives.com/bands/The_Wicked_Chambers/99092
The Wicked End;United States;Metalcore;Split-up;https://www.metal-archives.com/bands/The_Wicked_End/3540370280
The Wicked Mode;Canada;Metalcore/Gothic/Doom Metal/Rock;Split-up;https://www.metal-archives.com/bands/The_Wicked_Mode/3540542037
The Widow;United States;Black Metal/Ambient;Active;https://www.metal-archives.com/bands/The_Widow/3540343733
The Wild;Netherlands;Heavy Metal;Split-up;https://www.metal-archives.com/bands/The_Wild/118323
The Wild;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/The_Wild/3540281426
The Wild Child;Italy;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/The_Wild_Child/3540359276
The Wild Hunt;Canada;Melodic Death/Black Metal;Split-up;https://www.metal-archives.com/bands/The_Wild_Hunt/3540361771
The Wild Mild;Germany;Heavy Metal;Unknown;https://www.metal-archives.com/bands/The_Wild_Mild/27995
The Will of a Million;United States;Atmospheric Black Metal;Split-up;https://www.metal-archives.com/bands/The_Will_of_a_Million/3540345890
The Will of Tiamat;Ukraine;Avant-garde Black Metal;Active;https://www.metal-archives.com/bands/The_Will_of_Tiamat/3540418659
The Wimps;France;Stoner Metal/Rock;Unknown;https://www.metal-archives.com/bands/The_Wimps/3540399828
The Wind;Luxembourg;Experimental Black/Thrash Metal;Unknown;https://www.metal-archives.com/bands/The_Wind/71690
The Wings of Icarus;United Kingdom;Black Metal;Unknown;https://www.metal-archives.com/bands/The_Wings_of_Icarus/3540534703
The Winter Is Coming;Argentina;Deathcore;Active;https://www.metal-archives.com/bands/The_Winter_Is_Coming/3540524663
The Wiring;Germany;Stoner/Doom Metal;Active;https://www.metal-archives.com/bands/The_Wiring/3540421190
The Wisdoom;Italy;Doom/Stoner Metal;Active;https://www.metal-archives.com/bands/The_Wisdoom/3540337299
The Wise;Brazil;Heavy Metal;Unknown;https://www.metal-archives.com/bands/The_Wise/14533
The Wise Become Fools;Romania;Sludge/Doom/Post-Metal;Active;https://www.metal-archives.com/bands/The_Wise_Become_Fools/3540520332
The Wishess;India;Heavy/Progressive Metal/Rock;Active;https://www.metal-archives.com/bands/The_Wishess/3540541357
The Witch;Czechia;Black Metal, Crust;Changed name;https://www.metal-archives.com/bands/The_Witch/3540280880
The Witch;France;Progressive Stoner Metal;Split-up;https://www.metal-archives.com/bands/The_Witch/3540376116
The Witch;Colombia;Black/Doom Metal;Active;https://www.metal-archives.com/bands/The_Witch/3540493500
The Witch of Majesty;Indonesia;Melodic Death Metal;Unknown;https://www.metal-archives.com/bands/The_Witch_of_Majesty/3540539378
The Witches Sabbath;Germany;Black/Heavy Metal;Split-up;https://www.metal-archives.com/bands/The_Witches_Sabbath/48387
The Witching Hour;United States;Deathcore;Active;https://www.metal-archives.com/bands/The_Witching_Hour/3540537701
The Witness;United Kingdom;Thrash Metal;Active;https://www.metal-archives.com/bands/The_Witness/3540472848
The Wizar'd;Australia;Doom/Heavy Metal;Active;https://www.metal-archives.com/bands/The_Wizar%27d/40546
The Wizard;Mexico;Doom/Stoner Metal;Active;https://www.metal-archives.com/bands/The_Wizard/3540393812
The Wizard of Bong Mountain;United States;Stoner/Doom Metal;Active;https://www.metal-archives.com/bands/The_Wizard_of_Bong_Mountain/3540452619
The Wizard of Doom;Sweden;Doom/Death Metal;Split-up;https://www.metal-archives.com/bands/The_Wizard_of_Doom/108574
The Wizards;Spain;Heavy/Stoner/Doom Metal/Rock;Active;https://www.metal-archives.com/bands/The_Wizards/3540448381
The Wizards of Gore;United States;Death/Black Metal;Split-up;https://www.metal-archives.com/bands/The_Wizards_of_Gore/44683
The Wizzards;Bolivia;Heavy Metal;Unknown;https://www.metal-archives.com/bands/The_Wizzards/3540275512
The Wolf Council;United States;Stoner Metal;Active;https://www.metal-archives.com/bands/The_Wolf_Council/3540392931
The Wolf Garden;United Kingdom;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/The_Wolf_Garden/3540447859
The Wolf Sings;Italy;Heavy Metal;Active;https://www.metal-archives.com/bands/The_Wolf_Sings/3540524114
The Wolf You Feed;France;Progressive Metal;Active;https://www.metal-archives.com/bands/The_Wolf_You_Feed/3540464275
The Wolfman Suicide;United States;Black Metal;Active;https://www.metal-archives.com/bands/The_Wolfman_Suicide/3540548579
The Wolves;Russia;Thrash Metal;Active;https://www.metal-archives.com/bands/The_Wolves/3540474053
The Wolves Age;United States;Black Metal;Split-up;https://www.metal-archives.com/bands/The_Wolves_Age/31440
The Wolves of Avalon;United Kingdom;Pagan Metal;Active;https://www.metal-archives.com/bands/The_Wolves_of_Avalon/3540325864
The Womb;Canada;Sludge/Stoner Metal;Split-up;https://www.metal-archives.com/bands/The_Womb/3540281052
The Wood's Silence;Italy;Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/The_Wood%27s_Silence/15695
The Woods of Solitude;Russia;Black Metal;Split-up;https://www.metal-archives.com/bands/The_Woods_of_Solitude/3540361778
The Word Bearers;Canada;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/The_Word_Bearers/3540306644
The Word of Lawder;United States;Melodic Death Metal/Metalcore;Active;https://www.metal-archives.com/bands/The_Word_of_Lawder/3540451414
The World Is Cruel;Japan;Melodic Death Metal/Metalcore;Active;https://www.metal-archives.com/bands/The_World_Is_Cruel/3540506766
The World We Knew;United States;Melodic Death Metal/Metalcore;Split-up;https://www.metal-archives.com/bands/The_World_We_Knew/67489
The World Within;International;Melodic Death Metal with Symphonic influences;On hold;https://www.metal-archives.com/bands/The_World_Within/3540418252
The World You Wanted;Germany;Progressive Death/Groove Metal;Active;https://www.metal-archives.com/bands/The_World_You_Wanted/3540479355
The Worms;United States;Thrash/Groove Metal;Active;https://www.metal-archives.com/bands/The_Worms/3540293798
The Worship of Silence;United States;Stoner/Doom Metal;Unknown;https://www.metal-archives.com/bands/The_Worship_of_Silence/3540414622
The Worshyp;Canada;Heavy Metal;Active;https://www.metal-archives.com/bands/The_Worshyp/3540327966
The Wörst;Germany;Heavy Metal;Split-up;https://www.metal-archives.com/bands/The_W%C3%B6rst/100428
The Worst;Italy;Death Metal/Grindcore;On hold;https://www.metal-archives.com/bands/The_Worst/33706
The Worst Case Scenario;United States;Brutal Death Metal/Deathcore;Active;https://www.metal-archives.com/bands/The_Worst_Case_Scenario/3540475387
The Wound Man;United Kingdom;Black Metal/Grindcore;Unknown;https://www.metal-archives.com/bands/The_Wound_Man/3540265100
The Wounded;Netherlands;Doom/Gothic Metal;Active;https://www.metal-archives.com/bands/The_Wounded/6699
The Wounded Kings;United Kingdom;Doom Metal;Split-up;https://www.metal-archives.com/bands/The_Wounded_Kings/3540258999
The Wrath;Brazil;Black Metal;Split-up;https://www.metal-archives.com/bands/The_Wrath/24651
The Wrath;United States;Heavy/Speed Metal;Active;https://www.metal-archives.com/bands/The_Wrath/3540516960
The Wrath;Poland;Death Metal;Split-up;https://www.metal-archives.com/bands/The_Wrath/111235
The Wrath;Mexico;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/The_Wrath/3540545158
The Wrath Project;International;Thrash Metal;Active;https://www.metal-archives.com/bands/The_Wrath_Project/3540369799
The Wreckage;Singapore;Deathcore;Active;https://www.metal-archives.com/bands/The_Wreckage/58779
The Wreckoning;United States;Alternative/Groove Metal;Active;https://www.metal-archives.com/bands/The_Wreckoning/117316
The Wretched;United States;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/The_Wretched/3540305306
The Wretched;Japan;Thrash Metal;Split-up;https://www.metal-archives.com/bands/The_Wretched/56270
The Wretched End;Norway;"Death/Thrash Metal (early); Death/Black Metal (later)";Active;https://www.metal-archives.com/bands/The_Wretched_End/3540316389
The Wright Valley Trio;Germany;Sludge/Drone/Doom/Post-Metal;Active;https://www.metal-archives.com/bands/The_Wright_Valley_Trio/3540393612
The Writ;United States;Progressive Heavy Metal/Grunge;Active;https://www.metal-archives.com/bands/The_Writ/3540533868
The Wrong Kid Died;Belgium;Metalcore/Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/The_Wrong_Kid_Died/3540374159
W;Russia;Atmospheric Black Metal;Changed name;https://www.metal-archives.com/bands/W/3540418880
W.;United States;Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/W./3540271938
W. Angel's Conquest;Ukraine;Power Metal;Active;https://www.metal-archives.com/bands/W._Angel%27s_Conquest/2962
W.A.B.S.O.T.O.W.H.;Brazil;Black Metal;Split-up;https://www.metal-archives.com/bands/W.A.B.S.O.T.O.W.H./23592
W.A.I.L.;Finland;Doom/Black/Death Metal;Active;https://www.metal-archives.com/bands/W.A.I.L./3540275954
W.A.K.O.;Portugal;Death/Thrash/Groove Metal;Active;https://www.metal-archives.com/bands/W.A.K.O./69482
W.A.R;Bulgaria;Melodic Black/Thrash Metal;Split-up;https://www.metal-archives.com/bands/W.A.R/3540379220
W.A.R.S.;United States;Crossover/Thrash Metal;Active;https://www.metal-archives.com/bands/W.A.R.S./3540492252
W.A.S.P.;United States;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/W.A.S.P./544
W.A.S.T.E.;Canada;Melodic Power/Black Metal;Changed name;https://www.metal-archives.com/bands/W.A.S.T.E./32954
W.C.;Mexico;Thrash Metal;Unknown;https://www.metal-archives.com/bands/W.C./3540414858
W.C. Noise;Portugal;Thrash Metal;Active;https://www.metal-archives.com/bands/W.C._Noise/23620
W.C.H.C.;Brazil;Crossover/Thrash/Heavy Metal;Split-up;https://www.metal-archives.com/bands/W.C.H.C./3540358666
W.D.L.K.;Japan;Sludge Metal;Changed name;https://www.metal-archives.com/bands/W.D.L.K./3540405381
W.D.M.;Finland;Thrash Metal/Crossover;Split-up;https://www.metal-archives.com/bands/W.D.M./3540292393
W.E.B.;Greece;"Extreme Symphonic/Gothic Metal (early); Symphonic Black Metal (later)";Active;https://www.metal-archives.com/bands/W.E.B./24494
W.I.L.D.;France;Thrash/Death Metal;Split-up;https://www.metal-archives.com/bands/W.I.L.D./3540343916
W.M.D.;Canada;Thrash Metal;Active;https://www.metal-archives.com/bands/W.M.D./3540446186
W.M.D.;United States;Thrash/Groove Metal;Active;https://www.metal-archives.com/bands/W.M.D./3540261104
W.O.P.;Italy;Thrash Metal;Split-up;https://www.metal-archives.com/bands/W.O.P./35736
W.R.A.T.H.;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/W.R.A.T.H./82355
W.S.H.C.;Sweden;Black Metal;Active;https://www.metal-archives.com/bands/W.S.H.C./87365
W.S.T;Sweden;Black Metal;Active;https://www.metal-archives.com/bands/W.S.T/3540533441
W.T.G.;United States;Crossover/Thrash/Heavy Metal;Active;https://www.metal-archives.com/bands/W.T.G./100031
W.U.T.;Germany;"RAC/Oi! (early); Metalcore (later)";Active;https://www.metal-archives.com/bands/W.U.T./3540487339
W.U.T.;Brazil;Heavy Metal;Active;https://www.metal-archives.com/bands/W.U.T./3540406997
W.Y.X.X.;Sweden;Sludge Metal/Progressive Rock;Active;https://www.metal-archives.com/bands/W.Y.X.X./3540513417
w00d5b17ch;Canada;Black Metal;Split-up;https://www.metal-archives.com/bands/w00d5b17ch/27646
W70;United States;Punk/Hardcore/Speed Metal/Crossover;Active;https://www.metal-archives.com/bands/W70/3540545521
Wa;United States;Death Metal;Unknown;https://www.metal-archives.com/bands/Wa/27967
Waal;Iceland;Black Metal;Active;https://www.metal-archives.com/bands/Waal/3540432235
WAARM;Indonesia;Metalcore;Unknown;https://www.metal-archives.com/bands/WAARM/3540414969
Wachalaz;Austria;Stoner/Doom Metal;Active;https://www.metal-archives.com/bands/Wachalaz/3540471645
Wachenfeldt;Sweden;Death Metal;Active;https://www.metal-archives.com/bands/Wachenfeldt/3540376995
Wacht;Switzerland;Black Metal;Active;https://www.metal-archives.com/bands/Wacht/3540263390
Wachturm;United States;Black Metal;Active;https://www.metal-archives.com/bands/Wachturm/3540499198
Wachuma;Chile;Thrash/Groove Metal;Active;https://www.metal-archives.com/bands/Wachuma/3540534980
Wackhanalija;Belarus;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Wackhanalija/75058
Wackor;Hungary;Groove Metal, Metalcore;Active;https://www.metal-archives.com/bands/Wackor/46490
Waco;Spain;Death Metal;Split-up;https://www.metal-archives.com/bands/Waco/100992
Waco Jesus;United States;Brutal Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Waco_Jesus/3482
Wadal;Indonesia;Black Metal;Active;https://www.metal-archives.com/bands/Wadal/3540402388
Wadalon;Germany;Black Metal/Ambient;Split-up;https://www.metal-archives.com/bands/Wadalon/3540308488
Wade Black's Astronomica;United States;Heavy/Power Metal;Active;https://www.metal-archives.com/bands/Wade_Black%27s_Astronomica/3540541205
Wade Shöken;France;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Wade_Sh%C3%B6ken/68590
Wadera;Poland;Heavy/Pagan Metal/RAC;Active;https://www.metal-archives.com/bands/Wadera/3540460856
Wadgelmir;Germany;Viking Black Metal;Split-up;https://www.metal-archives.com/bands/Wadgelmir/13823
Wading Through Corpses;United States;Death/Thrash Metal;On hold;https://www.metal-archives.com/bands/Wading_Through_Corpses/3540325246
Wadj;Canada;Raw Black Metal;Split-up;https://www.metal-archives.com/bands/Wadj/3540495654
Wael Daou;Brazil;Progressive Metal/Shred with Oriental influences;Active;https://www.metal-archives.com/bands/Wael_Daou/3540372756
Wælcwealrn;United Kingdom;Raw Black Metal;Active;https://www.metal-archives.com/bands/W%C3%A6lcwealrn/3540503448
Waelcyrge;Belgium;Black/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Waelcyrge/3540346014
Waelmist;United States;Thrash Metal;Active;https://www.metal-archives.com/bands/Waelmist/3540441798
Waelwang;United States;Black Metal/Punk;Active;https://www.metal-archives.com/bands/Waelwang/3540544012
Wærloga;United States;Black Metal;Active;https://www.metal-archives.com/bands/W%C3%A6rloga/3540477037
Waerteras;United Kingdom;Black Metal;Active;https://www.metal-archives.com/bands/Waerteras/3540460006
Wæxærg;Italy;Black Metal;Active;https://www.metal-archives.com/bands/W%C3%A6x%C3%A6rg/3540513533
Wafat;Indonesia;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Wafat/3540287668
Waffen;United Kingdom;Black/Speed Metal;Split-up;https://www.metal-archives.com/bands/Waffen/122569
Waffen SS;Germany;Black Metal;Split-up;https://www.metal-archives.com/bands/Waffen_SS/40415
Waffen SS;Italy;Black Metal;Split-up;https://www.metal-archives.com/bands/Waffen_SS/12523
Waffenadel;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Waffenadel/3540510830
Waffenbrüder;Australia;Black Metal;Split-up;https://www.metal-archives.com/bands/Waffenbr%C3%BCder/3540339203
Waffenight;France;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Waffenight/3540510389
Waffenträger Luzifers;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Waffentr%C3%A4ger_Luzifers/3540259458
Waffentreu;Germany;Black Metal;Unknown;https://www.metal-archives.com/bands/Waffentreu/41087
Waffenweihe;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Waffenweihe/12231
Waffle House of 1000 Corpses;United States;Sludge Metal/Noise;Active;https://www.metal-archives.com/bands/Waffle_House_of_1000_Corpses/3540533882
Waft;United States;Doom/Sludge Metal;Active;https://www.metal-archives.com/bands/Waft/3540389493
Wagars;Latvia;Black Metal/Crust Punk;Active;https://www.metal-archives.com/bands/Wagars/3540360495
Wagchor;Finland;Melodic Black Metal;Split-up;https://www.metal-archives.com/bands/Wagchor/13286
Wage the War;United States;Melodic Death Metal/Metalcore;Unknown;https://www.metal-archives.com/bands/Wage_the_War/101053
Wagenburst;Sweden;Post-Black Metal;On hold;https://www.metal-archives.com/bands/Wagenburst/3540495408
Wages of Sin;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Wages_of_Sin/68910
Wageslave;United States;Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Wageslave/3540339362
Wagner / Dofka / Moore;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Wagner_-_Dofka_-_Moore/3540516344
Wagner Ödegård;Sweden;"Ambient (early); Black Metal (later)";Active;https://www.metal-archives.com/bands/Wagner_%C3%96deg%C3%A5rd/3540450657
Wagnis;Germany;Heavy/Power Metal;Active;https://www.metal-archives.com/bands/Wagnis/3540448131
Wags Metal Inc.;United States;Heavy Metal;Active;https://www.metal-archives.com/bands/Wags_Metal_Inc./3540388272
Wahdatul Wujud;Indonesia;Symphonic Black Metal;Active;https://www.metal-archives.com/bands/Wahdatul_Wujud/3540483286
Waheelas Fährte;Germany;Black Metal;Unknown;https://www.metal-archives.com/bands/Waheelas_F%C3%A4hrte/3540358519
Wahlwyrt;Czechia;Raw Black Metal;Active;https://www.metal-archives.com/bands/Wahlwyrt/3540514672
Wahn;Germany;Post-Black Metal;Active;https://www.metal-archives.com/bands/Wahn/3540539831
Wahn;Germany;Black Metal;Unknown;https://www.metal-archives.com/bands/Wahn/97262
WahnMache / MahnWache;Germany;Experimental Metal;Active;https://www.metal-archives.com/bands/WahnMache_-_MahnWache/3540416849
Wahrer Krieg;Germany;Black Metal;Split-up;https://www.metal-archives.com/bands/Wahrer_Krieg/12280
Wai Dee Zai;Denmark;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Wai_Dee_Zai/13784
Waidelotte;Ukraine;Progressive Death/Folk/Black Metal;Active;https://www.metal-archives.com/bands/Waidelotte/3540542388
Waifu;United States;Grindcore;Split-up;https://www.metal-archives.com/bands/Waifu/3540493067
Waifu Annihilator;Luxembourg;Groove/Brutal Death Metal;On hold;https://www.metal-archives.com/bands/Waifu_Annihilator/3540476488
Waifucide;Spain;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Waifucide/3540480506
Wail;Indonesia;Melodic Groove/Death Metal;Active;https://www.metal-archives.com/bands/Wail/3540506165
Wail;Norway;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Wail/3540435672
Wail in Sorrow;Japan;Metalcore;Split-up;https://www.metal-archives.com/bands/Wail_in_Sorrow/3540491479
Wail of Winter;Russia;Melodic Death Metal;Active;https://www.metal-archives.com/bands/Wail_of_Winter/3540536884
Wailing Banshee;United Kingdom;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Wailing_Banshee/3540527280
Wailing of Relief;Costa Rica;Depressive/Post-Black Metal;Changed name;https://www.metal-archives.com/bands/Wailing_of_Relief/3540401827
Wailing Strand;Finland;Atmospheric Black Metal;Unknown;https://www.metal-archives.com/bands/Wailing_Strand/3540365439
Wailing Wound;France;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Wailing_Wound/3540473098
Wainas;Finland;Death/Doom Metal;Unknown;https://www.metal-archives.com/bands/Wainas/3540269848
Waingro;Canada;Stoner Metal;Active;https://www.metal-archives.com/bands/Waingro/3540406752
WAIT;United States;Progressive Death Metal;Active;https://www.metal-archives.com/bands/WAIT/3540463538
Wait for the Sign;Hungary;Progressive Metal;Active;https://www.metal-archives.com/bands/Wait_for_the_Sign/3540471404
Waited;United States;Sludge Metal/Metalcore;Unknown;https://www.metal-archives.com/bands/Waited/104983
Waithrone;Brazil;Heavy Metal;Active;https://www.metal-archives.com/bands/Waithrone/3540302346
Waiting at the Bridge;United States;Doom/Sludge Metal;Active;https://www.metal-archives.com/bands/Waiting_at_the_Bridge/3540512975
Waiting for Dawn;United States;Heavy/Doom Metal;Split-up;https://www.metal-archives.com/bands/Waiting_for_Dawn/3540293941
Waiting for My End;France;Depressive Black Metal;Active;https://www.metal-archives.com/bands/Waiting_for_My_End/3540425037
Waiting for the End;Mexico;Melodic Death Metal;Active;https://www.metal-archives.com/bands/Waiting_for_the_End/3540478615
Waiting Mortuary;United States;Death Metal;Active;https://www.metal-archives.com/bands/Waiting_Mortuary/3540266787
Waiting Silence;Japan;Symphonic Power Metal;Active;https://www.metal-archives.com/bands/Waiting_Silence/3540282734
Waiting.Kills.Slowly.;United States;Metalcore;Unknown;https://www.metal-archives.com/bands/Waiting.Kills.Slowly./3540504077
