Name;Country;Genre;Status;URL
X-Dream;Germany;Progressive Melodic Heavy Metal;Split-up;https://www.metal-archives.com/bands/X-Dream/100981
X-Empire;Brazil;"Groove Metal (early); Progressive Heavy/Groove Metal/Metalcore (later)";Active;https://www.metal-archives.com/bands/X-Empire/3540381634
X-Eryus;Sweden;Melodic Heavy Metal;Split-up;https://www.metal-archives.com/bands/X-Eryus/127156
X-ethos;Chile;Death Metal;On hold;https://www.metal-archives.com/bands/X-ethos/3540383033
X-Hatred;Brazil;Metalcore;Split-up;https://www.metal-archives.com/bands/X-Hatred/3540529656
X-Hells;Italy;Thrash/Industrial/Heavy Metal;Unknown;https://www.metal-archives.com/bands/X-Hells/6541
X-Kharon;Hungary;Progressive Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/X-Kharon/64232
X-Luv;Japan;Melodic Heavy/Power Metal;Active;https://www.metal-archives.com/bands/X-Luv/3540280724
X-Mantra;Nepal;Heavy/Thrash Metal;On hold;https://www.metal-archives.com/bands/X-Mantra/15284
X-Mas Project;Germany;Heavy/Speed Metal;Split-up;https://www.metal-archives.com/bands/X-Mas_Project/3540370506
X-Method;United States;Crossover/Thrash Metal/Hardcore Punk;Active;https://www.metal-archives.com/bands/X-Method/3540434925
X-odus;Germany;Progressive Black Metal;Changed name;https://www.metal-archives.com/bands/X-odus/3540365888
X-Piral;Greece;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/X-Piral/35277
X-Project Experiment;Spain;Progressive Metal;Split-up;https://www.metal-archives.com/bands/X-Project_Experiment/3540379061
X-Pulssion;Finland;Thrash Metal;Unknown;https://www.metal-archives.com/bands/X-Pulssion/3540350957
X-Rated 6ex6ex6ex;Russia;Death Metal;Changed name;https://www.metal-archives.com/bands/X-Rated_6ex6ex6ex/115916
X-Ray;Germany;Heavy Metal;Split-up;https://www.metal-archives.com/bands/X-Ray/3540523012
X-Ray;Germany;Thrash/Groove Metal;Changed name;https://www.metal-archives.com/bands/X-Ray/2623
X-Ray;Japan;Heavy Metal;Active;https://www.metal-archives.com/bands/X-Ray/58004
X-Ray;Japan;Heavy Metal;Split-up;https://www.metal-archives.com/bands/X-Ray/3540404164
X-Ray;Finland;Heavy/Power Metal;Unknown;https://www.metal-archives.com/bands/X-Ray/3540350932
X-Ray Cat;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/X-Ray_Cat/3540276193
X-Ray Examination;Germany;Thrash Metal;Split-up;https://www.metal-archives.com/bands/X-Ray_Examination/3540485038
X-Ray of a Graveyard;United States;Deathcore/Groove Metal;Split-up;https://www.metal-archives.com/bands/X-Ray_of_a_Graveyard/84376
X-Seed;United Kingdom;Groove Metal;Split-up;https://www.metal-archives.com/bands/X-Seed/19931
X-Size;Portugal;Heavy/Power Metal;Active;https://www.metal-archives.com/bands/X-Size/75513
X-Terra;United States;Heavy Metal;Active;https://www.metal-archives.com/bands/X-Terra/40605
X-tian;United States;Progressive Thrash/Speed/Death Metal;Unknown;https://www.metal-archives.com/bands/X-tian/3540482813
X-Tinción;Argentina;Heavy Metal;Unknown;https://www.metal-archives.com/bands/X-Tinci%C3%B3n/3540264429
X-tinction;Sweden;Heavy Metal;Split-up;https://www.metal-archives.com/bands/X-tinction/3540503443
X-Tinxion;Netherlands;Thrash Metal;Active;https://www.metal-archives.com/bands/X-Tinxion/48125
X-Tremity;Germany;Thrash/Groove Metal;Unknown;https://www.metal-archives.com/bands/X-Tremity/38262
X-Tress;Mexico;Heavy Metal/Hard Rock;Changed name;https://www.metal-archives.com/bands/X-Tress/3540286430
X-Trueno;Spain;Heavy Metal;Unknown;https://www.metal-archives.com/bands/X-Trueno/3540336954
X-Vandals;Malta;Thrash Metal;Active;https://www.metal-archives.com/bands/X-Vandals/41644
X-Vision;France;Thrash/Groove Metal;Split-up;https://www.metal-archives.com/bands/X-Vision/101547
X-Waves;Germany;Deathcore;Changed name;https://www.metal-archives.com/bands/X-Waves/129393
X-Wild;Germany;Power/Speed Metal;Split-up;https://www.metal-archives.com/bands/X-Wild/1551
X-World/5;Sweden;Industrial Groove Metal/Rock;Unknown;https://www.metal-archives.com/bands/X-World-5/127710
X-Фактор;Russia;Heavy Metal;Split-up;https://www.metal-archives.com/bands/X-%D0%A4%D0%B0%D0%BA%D1%82%D0%BE%D1%80/13916
X, Y, Z;Czechia;Progressive Death/Thrash Metal;Active;https://www.metal-archives.com/bands/X%2C_Y%2C_Z/128663
X.E.S.;United States;Black Metal;Split-up;https://www.metal-archives.com/bands/X.E.S./28799
X.I.L;United States;"Thrash Metal (early); Speed/Heavy Metal (later)";Active;https://www.metal-archives.com/bands/X.I.L/3540445871
X.Kernel;Ukraine;Melodic Death Metal/Metalcore;Active;https://www.metal-archives.com/bands/X.Kernel/3540425301
X.Spiceayzae;Argentina;Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/X.Spiceayzae/3540472436
X.T.O.;Norway;Death Metal;Split-up;https://www.metal-archives.com/bands/X.T.O./3540397312
X.Y.Z.→A;Japan;Heavy Metal;Active;https://www.metal-archives.com/bands/X.Y.Z.%E2%86%92A/50790
X3MO;Argentina;Heavy/Thrash Metal;Active;https://www.metal-archives.com/bands/X3MO/3540355636
Xaadolf;United States;Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Xaadolf/3540255281
Xaar;United Kingdom;Industrial Groove Metal/Metalcore;Active;https://www.metal-archives.com/bands/Xaar/3540521176
Xaar Madow;Argentina;Black/Death Metal;Changed name;https://www.metal-archives.com/bands/Xaar_Madow/3540494565
Xaarian;United Kingdom;Symphonic/Gothic Metal;Active;https://www.metal-archives.com/bands/Xaarian/3540502278
Xabaras;Italy;Progressive Death Metal;Split-up;https://www.metal-archives.com/bands/Xabaras/3540321330
Xadoom;Italy;Gothic Metal;Split-up;https://www.metal-archives.com/bands/Xadoom/46584
Xaeclum Nosferatus;Argentina;Power Metal;Active;https://www.metal-archives.com/bands/Xaeclum_Nosferatus/100156
Xael;United States;Symphonic Death Metal;Active;https://www.metal-archives.com/bands/Xael/3540440967
Xaemora;United States;Black Metal;Active;https://www.metal-archives.com/bands/Xaemora/3540380084
Xaeron;Russia;Black/Death Metal;Active;https://www.metal-archives.com/bands/Xaeron/3540362743
xAgainx;Brazil;Black/Death Metal;Active;https://www.metal-archives.com/bands/xAgainx/3540520860
XAge;Czechia;Thrash Metal/Hardcore;Active;https://www.metal-archives.com/bands/XAge/3540505825
Xagoland;Spain;Gothic Metal/Rock;Active;https://www.metal-archives.com/bands/Xagoland/3540499650
Xagonia;Spain;Stoner/Doom Metal;Active;https://www.metal-archives.com/bands/Xagonia/3540473558
Xainiax;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Xainiax/50341
Xaiphodius;Sweden;Heavy Metal;Changed name;https://www.metal-archives.com/bands/Xaiphodius/42674
Xaitopia;Sweden;Black Metal;Active;https://www.metal-archives.com/bands/Xaitopia/3540457082
Xakol;Brazil;Power Metal;Active;https://www.metal-archives.com/bands/Xakol/3540431202
Xaktenarh;Brazil;Black Metal;Split-up;https://www.metal-archives.com/bands/Xaktenarh/3540458244
Xäl;Italy;Black Metal;Active;https://www.metal-archives.com/bands/X%C3%A4l/3540497344
Xalpen;Chile;Black Metal;Active;https://www.metal-archives.com/bands/Xalpen/3540414569
Xalt;United States;Heavy Metal, Hard Rock/AOR;Split-up;https://www.metal-archives.com/bands/Xalt/35612
Xaltotun;Unknown;Black Metal;Unknown;https://www.metal-archives.com/bands/Xaltotun/3540340862
Xalynar;Russia;Industrial/Gothic Metal;Split-up;https://www.metal-archives.com/bands/Xalynar/3540342031
Xamantl;Mexico;Folk/Black Metal, Ambient;Active;https://www.metal-archives.com/bands/Xamantl/3540339715
Xamavar;Israel;Progressive/Power Metal;Split-up;https://www.metal-archives.com/bands/Xamavar/3540283749
Xana;Spain;Power Metal;Unknown;https://www.metal-archives.com/bands/Xana/3540264026
Xana;Spain;Heavy/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Xana/3540545907
Xanadoo;Singapore;Thrash Metal/Crossover;Active;https://www.metal-archives.com/bands/Xanadoo/90286
Xanadu;Japan;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/Xanadu/3540393556
Xanathar;Italy;Black/Doom Metal;Active;https://www.metal-archives.com/bands/Xanathar/3540479922
Xanathos;Netherlands;Blackened Death Metal;Active;https://www.metal-archives.com/bands/Xanathos/3540362370
Xánatos;Uruguay;Heavy/Power Metal/Djent;Active;https://www.metal-archives.com/bands/X%C3%A1natos/3540540732
Xanatotanax;Germany;Death Metal;Split-up;https://www.metal-archives.com/bands/Xanatotanax/38075
Xanax;United Kingdom;Depressive Black Metal;Split-up;https://www.metal-archives.com/bands/Xanax/3540387090
Xanax;Czechia;Heavy Metal/Hard Rock;On hold;https://www.metal-archives.com/bands/Xanax/3540291635
Xanax;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Xanax/3540350553
Xandelyer;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Xandelyer/3540485272
Xandr;United Kingdom;Black Metal;Active;https://www.metal-archives.com/bands/Xandr/3540424193
Xandria;Germany;Symphonic Metal;Active;https://www.metal-archives.com/bands/Xandria/3718
Xandril;Germany;Power/Speed Metal;Split-up;https://www.metal-archives.com/bands/Xandril/5912
Xang;France;Progressive Metal;Unknown;https://www.metal-archives.com/bands/Xang/43374
Xanimus;Canada;Heavy Metal;Unknown;https://www.metal-archives.com/bands/Xanimus/93160
Xantam;United States;Black/Death Metal;Active;https://www.metal-archives.com/bands/Xantam/3540403257
Xanthe;Poland;Black/Doom Metal;Unknown;https://www.metal-archives.com/bands/Xanthe/24682
Xanthochroid;United States;Epic/Melodic Black Metal;On hold;https://www.metal-archives.com/bands/Xanthochroid/3540337897
Xanthoma;United Kingdom;Doom/Death Metal;Split-up;https://www.metal-archives.com/bands/Xanthoma/69007
Xanthor;United Kingdom;Black Metal;Split-up;https://www.metal-archives.com/bands/Xanthor/21793
Xanthos;United States;Folk/Melodic Death Metal;Active;https://www.metal-archives.com/bands/Xanthos/84725
Xanthous King;United States;Progressive Metal;Active;https://www.metal-archives.com/bands/Xanthous_King/3540438228
Xanthus;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Xanthus/3540394375
Xantinalia;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Xantinalia/3540492683
Xantossa;Netherlands;Death Metal;Split-up;https://www.metal-archives.com/bands/Xantossa/28986
Xantotol;Poland;Black Metal;Split-up;https://www.metal-archives.com/bands/Xantotol/17994
Xanxia;United States;Progressive Deathcore;Active;https://www.metal-archives.com/bands/Xanxia/3540490039
Xaoc;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Xaoc/3540390018
Xaon;Switzerland;Symphonic Death Metal;Active;https://www.metal-archives.com/bands/Xaon/3540413910
Xaos;Japan;Melodic Power Metal;On hold;https://www.metal-archives.com/bands/Xaos/3540313280
Xaos Oblivion;Poland;Black/Doom Metal/Ambient;Active;https://www.metal-archives.com/bands/Xaos_Oblivion/3540270993
Xaosis;Poland;Black Metal/Rock;Active;https://www.metal-archives.com/bands/Xaosis/3540362654
XaosViscera;Greece;Black Metal;Active;https://www.metal-archives.com/bands/XaosViscera/3540546827
Xaoz;Poland;Black/Death Metal;Active;https://www.metal-archives.com/bands/Xaoz/3540391612
Xaphan;United States;Thrash Metal;Active;https://www.metal-archives.com/bands/Xaphan/3540267806
Xaphan;United States;Black/Death Metal;Changed name;https://www.metal-archives.com/bands/Xaphan/48938
Xaphan;France;Black Metal;Active;https://www.metal-archives.com/bands/Xaphan/101505
Xaphan;United States;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Xaphan/100486
Xaphane;United States;Progressive Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Xaphane/3540530321
Xaphanic Agony;United States;Black/Thrash Metal;Active;https://www.metal-archives.com/bands/Xaphanic_Agony/3540535188
Xapharon;United States;Symphonic/Technical Black Metal;Disputed;https://www.metal-archives.com/bands/Xapharon/19583
Xaphon;United States;Death Metal;Active;https://www.metal-archives.com/bands/Xaphon/3540537436
xArmadylGodswordx;Netherlands;Slam/Brutal Deathcore;Unknown;https://www.metal-archives.com/bands/xArmadylGodswordx/3540505552
Xaros;France;Grindcore;Active;https://www.metal-archives.com/bands/Xaros/3540470547
Xarsyth;United States;Black Metal;Changed name;https://www.metal-archives.com/bands/Xarsyth/3540341801
Xarzebaal;Poland;Raw Black Metal;Active;https://www.metal-archives.com/bands/Xarzebaal/3540445736
Xaster;United States;Thrash/Black Metal;Active;https://www.metal-archives.com/bands/Xaster/3540272128
Xasthur;Singapore;Black Metal;Split-up;https://www.metal-archives.com/bands/Xasthur/28956
Xasthur;United States;"Depressive Black Metal (early); Neofolk, Black Metal (later)";Active;https://www.metal-archives.com/bands/Xasthur/4936
Xastur;Mexico;Black/Death Metal;Active;https://www.metal-archives.com/bands/Xastur/41548
Xastur;Belgium;Black Metal;Split-up;https://www.metal-archives.com/bands/Xastur/10979
Xatarnite;Singapore;Symphonic Gothic/Black Metal;Split-up;https://www.metal-archives.com/bands/Xatarnite/72300
Xatarxa;Mexico;Sludge Metal/Crust;Active;https://www.metal-archives.com/bands/Xatarxa/3540540845
Xatatax;United States;Doom/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Xatatax/3540340427
Xathristis;United States;Atmospheric/Depressive Black Metal;Split-up;https://www.metal-archives.com/bands/Xathristis/3540458694
Xathrites;Iraq;Depressive Black Metal;Active;https://www.metal-archives.com/bands/Xathrites/3540368316
Xatran;Panama;Black Metal;On hold;https://www.metal-archives.com/bands/Xatran/36127
Xavante;Italy;Groove Metal;Active;https://www.metal-archives.com/bands/Xavante/3540323488
Xavarthan;Finland;Raw Black Metal;Active;https://www.metal-archives.com/bands/Xavarthan/3540489702
Xavier Boscher;France;Progressive Metal/Rock;Active;https://www.metal-archives.com/bands/Xavier_Boscher/3540509398
Xavkas;United States;Raw/Depressive Black Metal, Dungeon Synth;Active;https://www.metal-archives.com/bands/Xavkas/3540535628
XavlegbmaofffassssitimiwoamndutroabcwapwaeiippohfffX;South Africa;Experimental Brutal Death Metal/Deathcore;Active;https://www.metal-archives.com/bands/XavlegbmaofffassssitimiwoamndutroabcwapwaeiippohfffX/3540522871
Xaxamatza;United States;Black Metal;Active;https://www.metal-archives.com/bands/Xaxamatza/3540436282
Xazraug;United States;Avant-garde Black/Death Metal;Active;https://www.metal-archives.com/bands/Xazraug/3540468952
Xaztur;United Kingdom;Black Metal;Split-up;https://www.metal-archives.com/bands/Xaztur/29495
Xbolt;Spain;Heavy/Doom Metal;Split-up;https://www.metal-archives.com/bands/Xbolt/3540363473
Xcalibur;United States;Heavy Metal/Hard Rock;Split-up;https://www.metal-archives.com/bands/Xcalibur/3540511582
Xcel;United States;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/Xcel/5854
XCentrik;Denmark;Progressive Metal/Rock;Split-up;https://www.metal-archives.com/bands/XCentrik/3540287871
XCIII;France;"Atmospheric Progressive Metal (early); Avant-garde (later)";Active;https://www.metal-archives.com/bands/XCIII/3540323396
XClassActionX;International;Grindcore/Technical Death Metal;Active;https://www.metal-archives.com/bands/XClassActionX/3540468416
Xcrement;Colombia;Death Metal;Unknown;https://www.metal-archives.com/bands/Xcrement/3540524502
Xcrementor;Colombia;Death Metal;Active;https://www.metal-archives.com/bands/Xcrementor/3540356599
Xcursion;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Xcursion/25727
XDead-HabibX;United States;Death Metal;Active;https://www.metal-archives.com/bands/XDead-HabibX/3540433612
xDeliverancex;United Kingdom;Metalcore;Active;https://www.metal-archives.com/bands/xDeliverancex/3540515697
xDevourx;Belgium;Metalcore;Active;https://www.metal-archives.com/bands/xDevourx/3540515613
xDreadEmpirEx;Canada;Death Metal;Active;https://www.metal-archives.com/bands/xDreadEmpirEx/3540474915
Xeah;Belgium;Thrash/Heavy Metal;Split-up;https://www.metal-archives.com/bands/Xeah/17748
Xebgas;United States;Black Metal;Unknown;https://www.metal-archives.com/bands/Xebgas/85494
XecsNoin;Japan;Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/XecsNoin/110054
Xector;India;Progressive/Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/Xector/3540352727
Xecutioner;United States;"Thrash Metal (early); Death Metal (later)";Changed name;https://www.metal-archives.com/bands/Xecutioner/35347
xEdenIsGonex;Unknown;Metalcore with Black Metal elements;Active;https://www.metal-archives.com/bands/xEdenIsGonex/3540429836
Xegren;United States;Black Metal;Active;https://www.metal-archives.com/bands/Xegren/3540502241
Xelas;United Kingdom;Melodic Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Xelas/3540427814
Xemplar;Italy;Progressive Metal;Split-up;https://www.metal-archives.com/bands/Xemplar/125898
Xenda;Argentina;Heavy Metal;Active;https://www.metal-archives.com/bands/Xenda/3540431058
Xendra;Mexico;Heavy Metal;Unknown;https://www.metal-archives.com/bands/Xendra/35691
Xendra;Colombia;Heavy Metal;Active;https://www.metal-archives.com/bands/Xendra/61888
Xendra;Honduras;Heavy/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Xendra/109565
Xeneris;Italy;Symphonic/Power Metal;Active;https://www.metal-archives.com/bands/Xeneris/3540546277
Xenesthis;Austria;Melodic Groove Metal;Active;https://www.metal-archives.com/bands/Xenesthis/44922
Xenia;United States;Melodic Black Metal;Active;https://www.metal-archives.com/bands/Xenia/3540502739
Xenith;Canada;Melodic Heavy/Thrash Metal;Active;https://www.metal-archives.com/bands/Xenith/3540540510
Xenn;United States;Crossover/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Xenn/3540290306
Xeno;Netherlands;Progressive Death Metal;Active;https://www.metal-archives.com/bands/Xeno/3540417502
Xeno Ooze;United States;Grindcore/Death/Sludge Metal;Split-up;https://www.metal-archives.com/bands/Xeno_Ooze/3540452533
Xenobia;Netherlands;Progressive Metal/Rock;Split-up;https://www.metal-archives.com/bands/Xenobia/51244
Xenobile;United States;Death Metal/Goregrind;Active;https://www.metal-archives.com/bands/Xenobile/3540543034
Xenobiotic;Australia;Technical Death Metal/Deathcore;Active;https://www.metal-archives.com/bands/Xenobiotic/3540360776
Xenoblight;Denmark;Progressive Thrash/Death Metal;Active;https://www.metal-archives.com/bands/Xenoblight/3540436426
Xenoblood;United States;Progressive Metal;Active;https://www.metal-archives.com/bands/Xenoblood/3540484318
Xenoblood;Japan;Melodic Death Metal/Metalcore;Split-up;https://www.metal-archives.com/bands/Xenoblood/3540489198
Xenoborg;Brazil;Black Metal;Active;https://www.metal-archives.com/bands/Xenoborg/3540504300
Xenoborn;International;Technical Death Metal;Active;https://www.metal-archives.com/bands/Xenoborn/3540542972
Xenochrist Decimation;United States;Death Metal;Active;https://www.metal-archives.com/bands/Xenochrist_Decimation/3540492210
Xenocide;United States;Technical Brutal Death Metal/Deathcore;Unknown;https://www.metal-archives.com/bands/Xenocide/3540545553
Xenocide;United States;Black Metal;Active;https://www.metal-archives.com/bands/Xenocide/3540395852
Xenocide;Canada;Technical/Progressive Death Metal;Split-up;https://www.metal-archives.com/bands/Xenocide/3540343908
Xenocide;Ireland;Death/Thrash Metal/Grindcore;Active;https://www.metal-archives.com/bands/Xenocide/3540387950
Xenocity;Indonesia;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Xenocity/3540428141
Xenocracy;Austria;Metalcore;Active;https://www.metal-archives.com/bands/Xenocracy/3540497478
Xenocryst;Bangladesh;Progressive/Melodic Death Metal;Active;https://www.metal-archives.com/bands/Xenocryst/3540509151
Xenofaction;Italy;Technical Death Metal;Active;https://www.metal-archives.com/bands/Xenofaction/3540451932
Xenofanes;Sweden;Death/Thrash/Black Metal;Active;https://www.metal-archives.com/bands/Xenofanes/12630
Xenofobia X;Bolivia;Brutal Death Metal;Unknown;https://www.metal-archives.com/bands/Xenofobia_X/46203
Xenogenocide;United Kingdom;Melodic Heavy Metal;Active;https://www.metal-archives.com/bands/Xenogenocide/3540357769
Xenoglyph;United States;Avant-garde Black Metal;Active;https://www.metal-archives.com/bands/Xenoglyph/3540466452
Xenogod;Argentina;Deathcore;Active;https://www.metal-archives.com/bands/Xenogod/3540476150
Xenogramm;Germany;Melodic Death Metal;Active;https://www.metal-archives.com/bands/Xenogramm/3540400558
Xenolith;United States;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Xenolith/3540434460
Xenolith;United Kingdom;Industrial Black Metal;Active;https://www.metal-archives.com/bands/Xenolith/47676
Xenolith;Israel;Progressive Death Metal;Active;https://www.metal-archives.com/bands/Xenolith/3540285553
Xenolith;Australia;Technical Death Metal/Deathcore;On hold;https://www.metal-archives.com/bands/Xenolith/3540435662
Xenolith Oger;Japan;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Xenolith_Oger/37403
Xenomorph;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Xenomorph/52493
Xenomorph;Netherlands;Progressive Death Metal;Split-up;https://www.metal-archives.com/bands/Xenomorph/832
Xenomorph8472;United States;Raw Black Metal;Active;https://www.metal-archives.com/bands/Xenomorph8472/3540495187
Xenomorphic Contamination;Italy;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Xenomorphic_Contamination/3540370923
Xenomorphine;Australia;Death Metal;Active;https://www.metal-archives.com/bands/Xenomorphine/3540403018
Xenon;Hungary;Heavy Metal/Hard Rock;Unknown;https://www.metal-archives.com/bands/Xenon/3540536142
Xenophage;United States;Technical Death Metal;Active;https://www.metal-archives.com/bands/Xenophage/3540548030
Xenophile;United States;Progressive Thrash Metal;Split-up;https://www.metal-archives.com/bands/Xenophile/3540409108
Xenophilism;Indonesia;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Xenophilism/3540482294
Xenophobe;Hungary;Avant-garde Metal;Split-up;https://www.metal-archives.com/bands/Xenophobe/52293
Xenophobe;New Zealand;Thrash/Heavy Metal;Unknown;https://www.metal-archives.com/bands/Xenophobe/3540311648
Xenophobia;United States;Black Metal;Active;https://www.metal-archives.com/bands/Xenophobia/16953
Xenophobia;Slovenia;Thrash/Death Metal;Split-up;https://www.metal-archives.com/bands/Xenophobia/35672
Xenophobia;Singapore;Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Xenophobia/3540324483
Xenophobia;Chile;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Xenophobia/3540318633
Xenophobia;Ireland;Death Metal;Changed name;https://www.metal-archives.com/bands/Xenophobia/81326
Xenophobic;Germany;Black Metal/RAC;Active;https://www.metal-archives.com/bands/Xenophobic/3540311538
Xenophobic Misogynist;United Kingdom;Brutal Death Metal/Goregrind;Split-up;https://www.metal-archives.com/bands/Xenophobic_Misogynist/3540522947
Xenophonic;United States;Technical Death Metal;Active;https://www.metal-archives.com/bands/Xenophonic/3540451126
Xenopredator;United States;Thrash/Death Metal;Active;https://www.metal-archives.com/bands/Xenopredator/3540402600
Xenormous;Japan;Thrash Metal;Active;https://www.metal-archives.com/bands/Xenormous/3540446951
Xenos;United Kingdom;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Xenos/3540453890
Xenos;Australia;Grindcore/Thrash/Death Metal;Active;https://www.metal-archives.com/bands/Xenos/125473
Xenos A.D.;Italy;Thrash Metal;Active;https://www.metal-archives.com/bands/Xenos_A.D./3540462827
Xenoscrayde;Japan;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Xenoscrayde/3540493890
Xenosis;United Kingdom;Progressive Death Metal;Active;https://www.metal-archives.com/bands/Xenosis/3540366666
Xenosis;United States;Progressive Death Metal;Active;https://www.metal-archives.com/bands/Xenosis/3540328286
Xenospawn;United States;Death Metal;Active;https://www.metal-archives.com/bands/Xenospawn/3540494273
Xenotaph;United States;Black Metal;On hold;https://www.metal-archives.com/bands/Xenotaph/3540362532
Xenotaph;Germany;Death Metal;Active;https://www.metal-archives.com/bands/Xenotaph/32840
Xenotaph;Argentina;Heavy Metal;Active;https://www.metal-archives.com/bands/Xenotaph/3540352726
Xenothropic;United States;Death/Black Metal;Active;https://www.metal-archives.com/bands/Xenothropic/3540371845
Xenotrone;Ukraine;Technical Thrash Metal;Active;https://www.metal-archives.com/bands/Xenotrone/3540521090
Xenotropic Mutation;Korea, South;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Xenotropic_Mutation/3540531585
XenoVenous;Greece;Heavy/Speed Metal;Active;https://www.metal-archives.com/bands/XenoVenous/3540483030
Xenovoid;Mexico;Progressive Metal;Active;https://www.metal-archives.com/bands/Xenovoid/3540493976
Xénovore;France;Black Metal;Split-up;https://www.metal-archives.com/bands/X%C3%A9novore/3540452141
Xensor;United States;Slam/Brutal Death Metal;Unknown;https://www.metal-archives.com/bands/Xensor/3540494000
Xentria;Spain;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/Xentria/3540363591
Xentrix;United Kingdom;Thrash Metal;Active;https://www.metal-archives.com/bands/Xentrix/746
Xenward;United States;Black/Drone Doom Metal, Dark Ambient;Active;https://www.metal-archives.com/bands/Xenward/3540443168
Xeöhl;France;Black Metal;Unknown;https://www.metal-archives.com/bands/Xe%C3%B6hl/87068
Xeper;Croatia;Black Metal;Split-up;https://www.metal-archives.com/bands/Xeper/104722
