@context;@type;name;startDate;endDate;url;location;performer;description;image;eventAttendanceMode;eventStatus;offers;organizer
http://schema.org;MusicEvent;Dream Theater @ Atlas Arena;2024-11-03T19:00:00;2024-11-03;https://www.bandsintown.com/e/105391488-dream-theater-at-atlas-arena?came_from=209;{'@type': 'Place', 'name': 'Atlas Arena', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Poland', 'addressRegion': '', 'addressLocality': 'Łódź', 'streetAddress': 'al. Bandurskiego 7', 'postalCode': '94-020'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 51.7571971, 'longitude': 19.425099300000056}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793703.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391488-dream-theater-at-atlas-arena?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T14:54:30Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Espoo Metro Areena;2024-11-06T19:00:00;2024-11-06;https://www.bandsintown.com/e/105391489-dream-theater-at-espoo-metro-areena?came_from=209;{'@type': 'Place', 'name': 'Espoo Metro Areena', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Finland', 'addressRegion': '', 'addressLocality': 'Espoo', 'streetAddress': 'Urheilupuistontie 3', 'postalCode': '02120'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 60.17775649999999, 'longitude': 24.785614200000055}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793710.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391489-dream-theater-at-espoo-metro-areena?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T14:55:13Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ United Spaces Waterfront;2024-11-08T19:00:00;2024-11-08;https://www.bandsintown.com/e/105391496-dream-theater-at-united-spaces-waterfront?came_from=209;{'@type': 'Place', 'name': 'United Spaces Waterfront', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Sweden', 'addressRegion': '', 'addressLocality': 'Stockholm', 'streetAddress': 'Klarabergsviadukten 63', 'postalCode': '111 64'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 59.32938, 'longitude': 18.06871}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793718.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391496-dream-theater-at-united-spaces-waterfront?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T14:56:12Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Oslo Spektrum Arena;2024-11-09T19:00:00;2024-11-09;https://www.bandsintown.com/e/105391501-dream-theater-at-oslo-spektrum-arena?came_from=209;{'@type': 'Place', 'name': 'Oslo Spektrum Arena', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Norway', 'addressRegion': '', 'addressLocality': 'Oslo', 'streetAddress': 'Sonja Henies Plass 2', 'postalCode': '0185'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 59.91298529999999, 'longitude': 10.7547424}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793732.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391501-dream-theater-at-oslo-spektrum-arena?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T14:57:46Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Poolen;2024-11-10T19:00:00;2024-11-10;https://www.bandsintown.com/e/105391502-dream-theater-at-poolen?came_from=209;{'@type': 'Place', 'name': 'Poolen', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Denmark', 'addressRegion': '', 'addressLocality': 'København', 'streetAddress': 'Refshalevej 189', 'postalCode': '1432'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 55.6909047, 'longitude': 12.6224417}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793739.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391502-dream-theater-at-poolen?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T14:58:25Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Rockhal;2024-11-12T19:00:00;2024-11-12;https://www.bandsintown.com/e/105391507-dream-theater-at-rockhal?came_from=209;"{'@type': 'Place', 'name': 'Rockhal', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Luxembourg', 'addressRegion': '', 'addressLocality': 'Esch-sur-alzette', 'streetAddress': ""5 Av. du Rock'n'Roll"", 'postalCode': '4083'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 49.5000461, 'longitude': 5.9477546}}";{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793747.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391507-dream-theater-at-rockhal?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T14:59:11Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ THE HALL;2024-11-13T19:00:00;2024-11-13;https://www.bandsintown.com/e/105391514-dream-theater-at-the-hall?came_from=209;{'@type': 'Place', 'name': 'THE HALL', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Switzerland', 'addressRegion': '', 'addressLocality': 'Dübendorf', 'streetAddress': 'Hoffnigstrasse 1', 'postalCode': '8600'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 47.3957522, 'longitude': 8.5976275}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793761.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391514-dream-theater-at-the-hall?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:00:14Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Halle Tony Garnier;2024-11-14T20:00:00;2024-11-14;https://www.bandsintown.com/e/1031547523-dream-theater-at-halle-tony-garnier?came_from=209;{'@type': 'Place', 'name': 'Halle Tony Garnier', 'address': {'@type': 'PostalAddress', 'addressCountry': 'France', 'addressRegion': '', 'addressLocality': 'Lyon', 'streetAddress': '20 Place docteurs Charles et Christophe Mérieux', 'postalCode': '69007'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 45.7307543, 'longitude': 4.8254321}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793764.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1031547523-dream-theater-at-halle-tony-garnier?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:00:47Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ MEO Arena;2024-11-16T19:00:00;2024-11-16;https://www.bandsintown.com/e/105391530-dream-theater-at-meo-arena?came_from=209;{'@type': 'Place', 'name': 'MEO Arena', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Portugal', 'addressRegion': '', 'addressLocality': 'Lisboa', 'streetAddress': 'Rossio dos Olivais', 'postalCode': '1990-231'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 38.7685312, 'longitude': -9.0940297}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793792.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391530-dream-theater-at-meo-arena?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:02:48Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ La Nueva Cubierta De Leganés;2024-11-17T19:00:00;2024-11-17;https://www.bandsintown.com/e/105391531-dream-theater-at-la-nueva-cubierta-de-leganes?came_from=209;{'@type': 'Place', 'name': 'La Nueva Cubierta De Leganés', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Spain', 'addressRegion': '', 'addressLocality': 'Leganés', 'streetAddress': 'Calle del Maestro, 4', 'postalCode': '28914'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.3262961, 'longitude': -3.758278}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793796.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391531-dream-theater-at-la-nueva-cubierta-de-leganes?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:03:34Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Liederhalle;2024-11-20T19:00:00;2024-11-20;https://www.bandsintown.com/e/105391539-dream-theater-at-liederhalle?came_from=209;{'@type': 'Place', 'name': 'Liederhalle', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Germany', 'addressRegion': '', 'addressLocality': 'Stuttgart', 'streetAddress': 'Berliner Pl 1-3', 'postalCode': '70174'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.779032, 'longitude': 9.167714}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793808.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391539-dream-theater-at-liederhalle?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:05:18Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Jahrhunderthalle;2024-11-21T19:00:00;2024-11-21;https://www.bandsintown.com/e/105391542-dream-theater-at-jahrhunderthalle?came_from=209;{'@type': 'Place', 'name': 'Jahrhunderthalle', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Germany', 'addressRegion': '', 'addressLocality': 'Frankfurt Am Main', 'streetAddress': 'Pfaffenwiese 301', 'postalCode': '65929'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 50.099487, 'longitude': 8.518822}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793812.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391542-dream-theater-at-jahrhunderthalle?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:06:06Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ adidas arena;2024-11-23T19:00:00;2024-11-23;https://www.bandsintown.com/e/105391547-dream-theater-at-adidas-arena?came_from=209;{'@type': 'Place', 'name': 'adidas arena', 'address': {'@type': 'PostalAddress', 'addressCountry': 'France', 'addressRegion': '', 'addressLocality': 'Paris', 'streetAddress': '56 Bd Ney', 'postalCode': '75018'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8993191, 'longitude': 2.35987}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793819.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391547-dream-theater-at-adidas-arena?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:06:50Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ AFAS Live;2024-11-24T19:00:00;2024-11-24;https://www.bandsintown.com/e/105391553-dream-theater-at-afas-live?came_from=209;{'@type': 'Place', 'name': 'AFAS Live', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Netherlands', 'addressRegion': '', 'addressLocality': 'Amsterdam', 'streetAddress': 'Johan Cruijff Boulevard 590', 'postalCode': '1101 DS'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 52.3123229, 'longitude': 4.9446128}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/16793830.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105391553-dream-theater-at-afas-live?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-08T15:08:40Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Vivo Rio;2024-12-13T19:00:00;2024-12-13;https://www.bandsintown.com/e/105529482-dream-theater-at-vivo-rio?came_from=209;{'@type': 'Place', 'name': 'Vivo Rio', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Brazil', 'addressRegion': '', 'addressLocality': 'Rio De Janeiro', 'streetAddress': 'Av. Infante Dom Henrique, 85', 'postalCode': '20021-140'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -22.9133842, 'longitude': -43.1713757}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/17106193.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105529482-dream-theater-at-vivo-rio?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-05-14T13:42:49Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Vibra São Paulo;2024-12-15T19:00:00;2024-12-15;https://www.bandsintown.com/e/105529486-dream-theater-at-vibra-sao-paulo?came_from=209;{'@type': 'Place', 'name': 'Vibra São Paulo', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Brazil', 'addressRegion': '', 'addressLocality': 'São Paulo', 'streetAddress': 'Av das Nações Unidas, 17955 - Vila Almeida', 'postalCode': '04795-100'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -23.6476721, 'longitude': -46.72381350000001}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/17106200.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105529486-dream-theater-at-vibra-sao-paulo?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-05-14T13:43:31Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Live Curitiba;2024-12-16T19:00:00;2024-12-16;https://www.bandsintown.com/e/105529493-dream-theater-at-live-curitiba?came_from=209;{'@type': 'Place', 'name': 'Live Curitiba', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Brazil', 'addressRegion': '', 'addressLocality': 'Curitiba', 'streetAddress': 'R Itajubá 143 - Novo Mundo', 'postalCode': '81050-040'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -25.481637, 'longitude': -49.2938254}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/17106209.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105529493-dream-theater-at-live-curitiba?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-05-14T13:44:15Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Araújo Vianna Auditorium;2024-12-17T19:00:00;2024-12-17;https://www.bandsintown.com/e/105741376-dream-theater-at-araujo-vianna-auditorium?came_from=209;{'@type': 'Place', 'name': 'Araújo Vianna Auditorium', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Brazil', 'addressRegion': '', 'addressLocality': 'Porto Alegre', 'streetAddress': 'Av Osvaldo Aranha 685 - Parque Farroupilha', 'postalCode': '90035-191'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -30.0356256, 'longitude': -51.214258400000006}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/17612408.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105741376-dream-theater-at-araujo-vianna-auditorium?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-11T14:59:37Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Dream Theater @ Movistar Arena;2024-12-22T20:00:00;2024-12-22;https://www.bandsintown.com/e/1032114629-dream-theater-at-movistar-arena?came_from=209;{'@type': 'Place', 'name': 'Movistar Arena', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Chile', 'addressRegion': '', 'addressLocality': 'Santiago', 'streetAddress': 'Beaucheff 1204', 'postalCode': ''}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -33.4625726, 'longitude': -70.661695}};{'@type': 'PerformingGroup', 'name': 'Dream Theater'};Dream Theater;https://photos.bandsintown.com/thumb/17106229.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1032114629-dream-theater-at-movistar-arena?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-11T14:58:24Z'};{'@type': 'Organization', 'name': 'Dream Theater', 'url': 'https://www.bandsintown.com/a/13451-dream-theater?came_from=209'}
http://schema.org;MusicEvent;Mastodon @ Flemington Racecourse;2024-12-06T19:00:00;2024-12-06;https://www.bandsintown.com/e/105884915-mastodon-at-flemington-racecourse?came_from=209;{'@type': 'Place', 'name': 'Flemington Racecourse', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Australia', 'addressRegion': '', 'addressLocality': 'Melbourne', 'streetAddress': '448 Epsom Rd', 'postalCode': '3031'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -37.79097, 'longitude': 144.91189099999997}};{'@type': 'PerformingGroup', 'name': 'Mastodon'};Good Things Festival (Melbourne, AU) 2024;https://photos.bandsintown.com/thumb/7419985.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105884915-mastodon-at-flemington-racecourse?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-26T17:32:49Z'};{'@type': 'Organization', 'name': 'Mastodon', 'url': 'https://www.bandsintown.com/a/731-mastodon?came_from=209'}
http://schema.org;MusicEvent;Mastodon @ Centennial Parklands;2024-12-07T19:00:00;2024-12-07;https://www.bandsintown.com/e/105884911-mastodon-at-centennial-parklands?came_from=209;{'@type': 'Place', 'name': 'Centennial Parklands', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Australia', 'addressRegion': '', 'addressLocality': 'Centennial Park', 'streetAddress': 'Grand Dr', 'postalCode': '2021'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -33.90160900000001, 'longitude': 151.2429763}};{'@type': 'PerformingGroup', 'name': 'Mastodon'};Good Things Festival (Sydney, AU) 2024;https://photos.bandsintown.com/thumb/7419985.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105884911-mastodon-at-centennial-parklands?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-26T17:32:21Z'};{'@type': 'Organization', 'name': 'Mastodon', 'url': 'https://www.bandsintown.com/a/731-mastodon?came_from=209'}
http://schema.org;MusicEvent;Mastodon @ Brisbane Showgrounds;2024-12-08T19:00:00;2024-12-08;https://www.bandsintown.com/e/105884918-mastodon-at-brisbane-showgrounds?came_from=209;{'@type': 'Place', 'name': 'Brisbane Showgrounds', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Australia', 'addressRegion': '', 'addressLocality': 'Brisbane', 'streetAddress': '600 Gregory Terrace', 'postalCode': '4006'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': -27.4503048, 'longitude': 153.0327621}};{'@type': 'PerformingGroup', 'name': 'Mastodon'};Good Things Festival (Brisbane, AU) 2024;https://photos.bandsintown.com/thumb/7419985.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105884918-mastodon-at-brisbane-showgrounds?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-26T17:33:39Z'};{'@type': 'Organization', 'name': 'Mastodon', 'url': 'https://www.bandsintown.com/a/731-mastodon?came_from=209'}
http://schema.org;MusicEvent;Mastodon @ The Venue at Horseshoe Casino;2024-12-28T20:00:00;2024-12-28;https://www.bandsintown.com/e/1033091844-mastodon-at-the-venue-at-horseshoe-casino?came_from=209;{'@type': 'Place', 'name': 'The Venue at Horseshoe Casino', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'IN', 'addressLocality': 'Hammond', 'streetAddress': '777 Casino Center Dr', 'postalCode': '46320'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 41.6943426, 'longitude': -87.5069676}};{'@type': 'PerformingGroup', 'name': 'Mastodon'};Mastodon;https://photos.bandsintown.com/thumb/7419985.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1033091844-mastodon-at-the-venue-at-horseshoe-casino?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-25T19:27:37Z'};{'@type': 'Organization', 'name': 'Mastodon', 'url': 'https://www.bandsintown.com/a/731-mastodon?came_from=209'}
http://schema.org;MusicEvent;Mastodon @ Las Vegas Festival Grounds;2025-04-12T19:00:00;2025-04-12;https://www.bandsintown.com/e/106051162-mastodon-at-las-vegas-festival-grounds?came_from=209;{'@type': 'Place', 'name': 'Las Vegas Festival Grounds', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'NV', 'addressLocality': 'Las Vegas', 'streetAddress': '311 W Sahara Ave', 'postalCode': '89101'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 36.1431237, 'longitude': -115.1621698}};{'@type': 'PerformingGroup', 'name': 'Mastodon'};Sick New World 2025;https://photos.bandsintown.com/thumb/7419985.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/106051162-mastodon-at-las-vegas-festival-grounds?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-10-15T22:44:56Z'};{'@type': 'Organization', 'name': 'Mastodon', 'url': 'https://www.bandsintown.com/a/731-mastodon?came_from=209'}
http://schema.org;MusicEvent;Nils Frahm @ Amsterdam Dance Event (ADE);2024-10-18T18:00:00;2024-10-18;https://www.bandsintown.com/e/105686696-nils-frahm-at-amsterdam-dance-event-(ade)?came_from=209;{'@type': 'Place', 'name': 'Amsterdam Dance Event (ADE)', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Netherlands', 'addressRegion': '', 'addressLocality': 'Amsterdam', 'streetAddress': 'Vondelpark 3', 'postalCode': '1071 AA'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 52.3611342, 'longitude': 4.8748306}};{'@type': 'PerformingGroup', 'name': 'Nils Frahm'};ADE: Amsterdam Dance Event 2024;https://photos.bandsintown.com/thumb/17476228.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105686696-nils-frahm-at-amsterdam-dance-event-(ade)?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-25T09:08:12Z'};{'@type': 'Organization', 'name': 'Nils Frahm', 'url': 'https://www.bandsintown.com/a/428518-nils-frahm?came_from=209'}
http://schema.org;MusicEvent;Nils Frahm @ Queen Elizabeth Hall;2024-10-19T19:00:00;2024-10-19;https://www.bandsintown.com/e/105686701-nils-frahm-at-queen-elizabeth-hall?came_from=209;{'@type': 'Place', 'name': 'Queen Elizabeth Hall', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Belgium', 'addressRegion': '', 'addressLocality': 'Antwerpen', 'streetAddress': 'Koningin Astridplein 26', 'postalCode': '2018'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 51.2180701, 'longitude': 4.421942800000011}};{'@type': 'PerformingGroup', 'name': 'Nils Frahm'};Nils Frahm;https://photos.bandsintown.com/thumb/17476228.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105686701-nils-frahm-at-queen-elizabeth-hall?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-25T09:09:54Z'};{'@type': 'Organization', 'name': 'Nils Frahm', 'url': 'https://www.bandsintown.com/a/428518-nils-frahm?came_from=209'}
