id;name;genres;followers;popularity;specific_genre
0jNDKefhfSbLR9sFvcPLHo;san holo;['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance'];696091;57;{'edm', 'electronic', 'trap', 'future', 'house', 'bass', 'pop', 'brostep', 'electro', 'dance'}
0pSx3asj3usz5PRt8COo0E;ketama126;['drill italiana', 'emo rap italiano', 'italian hip hop', 'trap italiana'];318162;56;{'rap', 'hop', 'italiana', 'italian', 'trap', 'drill', 'italiano', 'emo', 'hip'}
0qu422H5MOoQxGjd4IzHbS;yves tumor;['art pop', 'escape room', 'experimental pop', 'experimental r&b', 'hypnagogic pop'];399472;57;{'hypnagogic', 'experimental', 'art', 'pop', 'escape', 'room', 'r&b'}
0rpKM0MniNkXM1SLSglYUZ;toe;['instrumental math rock', 'instrumental post-rock', 'japanese math rock', 'japanese post-rock', 'math rock', 'midwest emo'];308073;50;{'japanese', 'rock', 'post-rock', 'instrumental', 'midwest', 'emo', 'math'}
0xpJGyjbEzkWSNfcf2tcMl;intervals;['djent', 'instrumental djent', 'instrumental rock'];208121;49;{'djent', 'rock', 'instrumental'}
0ybFZ2Ab08V8hueghSXm6E;opeth;['alternative metal', 'metal', 'progressive death metal', 'progressive metal', 'swedish metal', 'swedish progressive metal'];986106;59;{'metal', 'death', 'swedish', 'progressive', 'alternative'}
0yytxwS39QiLpI9GM7cOuL;il teatro degli orrori;['indie veneto', 'italian alternative', 'jazzcore'];57709;33;{'jazzcore', 'italian', 'veneto', 'indie', 'alternative'}
0z4ODfFM8PGE0A9r0tZ75J;vildhjarta;['djent', 'instrumental djent', 'thall'];123009;40;{'djent', 'instrumental', 'thall'}
0zZRbZrBprUwWRKnbaIEXq;øjne;['italian emo', 'italian post-hardcore', 'italian screamo', 'skramz'];11672;22;{'screamo', 'italian', 'skramz', 'emo', 'post-hardcore'}
13ubrt8QOOCPljQ2FL1Kca;a$ap rocky;['east coast hip hop', 'hip hop', 'rap'];15098504;86;{'east', 'rap', 'hop', 'coast', 'hip'}
14u4KXVp0iXQil79EpxXGc;the algorithm;['cyberpunk', 'djent', 'electronic djent', 'future rock', 'instrumental djent', 'instrumental rock'];100928;35;{'djent', 'rock', 'cyberpunk', 'electronic', 'future', 'instrumental'}
150xbiJGnTy1tSBZ9EFKnT;1349;['black metal', 'death metal', 'norwegian black metal', 'norwegian metal', 'technical black metal'];137797;38;{'metal', 'technical', 'death', 'norwegian', 'black'}
15UsOTVnJzReFVN1VCnxy4;xxxtentacion;['emo rap', 'miami hip hop', 'rap'];47054352;89;{'rap', 'hop', 'miami', 'emo', 'hip'}
16Uqo1jjtPiKI4zU1Ficgb;scale the summit;['djent', 'instrumental math rock', 'instrumental progressive metal', 'instrumental rock', 'progressive jazz fusion'];102887;31;{'djent', 'rock', 'metal', 'fusion', 'instrumental', 'progressive', 'math', 'jazz'}
17qfMEjKb5ry8L8mekQZfd;intronaut;['djent', 'jazz metal', 'post-metal', 'sludge metal'];66716;27;{'djent', 'metal', 'post-metal', 'jazz', 'sludge'}
183vQCgpuNJHxdDCYIpkA4;crash of rhinos;['derby indie', 'midwest emo'];8572;16;{'derby', 'midwest', 'indie', 'emo'}
18TNVFTJ6WfeicsMRrdJHI;metz;['canadian punk', 'crank wave', 'indie punk', 'noise pop', 'noise rock', 'post-hardcore'];84306;35;{'crank', 'rock', 'noise', 'wave', 'pop', 'indie', 'punk', 'post-hardcore', 'canadian'}
19f2JXwlRU26376TCKmp6L;gogo penguin;['british jazz', 'contemporary jazz', 'indie jazz', 'jazztronica', 'modern jazz trio', 'progressive jazz fusion'];246877;46;{'fusion', 'modern', 'trio', 'contemporary', 'jazztronica', 'british', 'progressive', 'indie', 'jazz'}
1AKQ12On2ydAN0jykcB929;aquilus;['atmospheric black metal', 'australian black metal', 'autonomous black metal', 'folk black metal', 'voidgaze'];14829;20;{'metal', 'autonomous', 'australian', 'atmospheric', 'black', 'folk', 'voidgaze'}
1DGpHnPOpMYY780hcQHmPB;hiroshi yoshimura;['ambient', 'fourth world', 'j-ambient'];115762;42;{'world', 'j-ambient', 'fourth', 'ambient'}
1Dvfqq39HxvCJ3GvfeIFuT;mastodon;['alternative metal', 'atlanta metal', 'metal', 'progressive groove metal', 'progressive sludge', 'sludge metal', 'stoner metal', 'stoner rock'];941882;61;{'metal', 'rock', 'stoner', 'progressive', 'atlanta', 'groove', 'alternative', 'sludge'}
1JSPpoXFLcEG2WhYlvmHPJ;yosi horikawa;['abstract beats', 'japanese experimental', 'japanese idm'];57323;34;{'japanese', 'experimental', 'idm', 'abstract', 'beats'}
1JsBuuKCnA43vrlM1X4cKN;monika roscher bigband;['munich indie'];19630;27;{'munich', 'indie'}
1KHydwFySZY3YcWyo2q2dF;neurosis;['atmospheric post-metal', 'atmospheric sludge', 'doom metal', 'drone metal', 'post-doom metal', 'post-metal', 'progressive sludge', 'sludge metal'];143138;34;{'post-doom', 'metal', 'doom', 'drone', 'post-metal', 'progressive', 'atmospheric', 'sludge'}
1MD5pgVzlusqGyuSTcTxvu;premiata forneria marconi;['italian progressive rock', 'progressive rock'];120559;37;{'italian', 'progressive', 'rock'}
1PvIhDSob4VErWq8ssWdmA;la psicosi di ottobre;[];25;8;set()
1UiZqQoNAT4bs0uCK3biS9;ornaments;[];622;4;set()
1V4jsLjkic1Mxvdke86Qth;the aristocrats;['instrumental rock', 'progressive jazz fusion', 'progressive metal', 'traditional funk'];120447;36;{'traditional', 'rock', 'metal', 'fusion', 'instrumental', 'progressive', 'funk', 'jazz'}
1binm59tmJzoZLvLETVYBP;jesu;['birmingham metal', 'british experimental', 'doomgaze', 'drone', 'drone metal', 'dub metal', 'post-metal', 'shoegaze', 'uk doom metal', 'uk post-metal'];62689;29;{'experimental', 'metal', 'doom', 'doomgaze', 'drone', 'post-metal', 'british', 'birmingham', 'shoegaze', 'uk', 'dub'}
1cbBzQxiKcZCsit68iTbTJ;lantlôs;['atmospheric black metal', 'blackgaze', 'doomgaze', 'emotional black metal', 'german black metal', 'post-metal'];56793;31;{'metal', 'blackgaze', 'doomgaze', 'german', 'post-metal', 'emotional', 'atmospheric', 'black'}
1hTlyo5QWVHUA3xUGgXqa5;proem;['abstract', 'ambient idm', 'deep idm', 'drill and bass', 'glitch', 'intelligent dance music'];13316;21;{'deep', 'idm', 'bass', 'and', 'drill', 'intelligent', 'music', 'dance', 'ambient', 'glitch', 'abstract'}
1iqXhsjGeWi2Gje5q0mFYb;xxyyxx;['chillwave', 'wonky'];255436;39;{'wonky', 'chillwave'}
1j8QyWpOJKAe6Iw2KvEg2j;audiotree;[];17477;58;set()
1kYsYRtVq1Po3luPqeAnm2;exivious;['djent', 'instrumental death metal', 'instrumental rock', 'jazz metal', 'progressive jazz fusion'];14604;16;{'djent', 'metal', 'rock', 'fusion', 'death', 'instrumental', 'progressive', 'jazz'}
1nw8iwDkSSHqn8S343ODcp;chassol;[];51685;36;set()
1oR9pQhucVTJyi5lH2Y2iT;blank banshee;['future funk', 'vaportrap', 'vaporwave'];114563;38;{'vaporwave', 'vaportrap', 'future', 'funk'}
1uRpg2s2jNaxbmoNiJDGfd;pain of salvation;['prog metal', 'progressive metal', 'swedish progressive metal'];137891;41;{'progressive', 'metal', 'prog', 'swedish'}
1uvnDqn7UvVy6orSq1E2YF;sungazer;['livetronica', 'progressive jazz fusion'];96110;44;{'progressive', 'fusion', 'livetronica', 'jazz'}
1zrqDVuh55auIRthalFdXp;alva noto;['abstract idm', 'drone', 'glitch', 'glitch ambient', 'intelligent dance music'];92106;40;{'idm', 'intelligent', 'drone', 'music', 'dance', 'ambient', 'glitch', 'abstract'}
22IXRMQ8P6neRNh7ExqRPy;folie à deux;[];29;0;set()
232kF3LKFnCswMv7tZSf5H;zeus;[];1558;14;set()
29PgYwTelpNl6370XLqFtN;cryptopsy;['black metal', 'brutal death metal', 'canadian metal', 'death metal', 'quebec death metal', 'technical death metal', 'technical deathcore', 'technical melodic death metal', 'thrash metal'];167010;41;{'metal', 'technical', 'death', 'brutal', 'thrash', 'melodic', 'deathcore', 'black', 'canadian', 'quebec'}
29XOeO6KIWxGthejQqn793;flying lotus;['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'indietronica', 'instrumental hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky'];791469;56;{'experimental', 'electronica', 'indietronica', 'psychedelic', 'hop', 'instrumental', 'intelligent', 'escape', 'room', 'music', 'jazztronica', 'wonky', 'dance', 'glitch', 'afrofuturism', 'alternative', 'hip'}
2CdN4XLh2BYpvvmqWZ5M6n;the chasing monster;['atmospheric post-rock', 'instrumental post-rock', 'italian post-rock'];3563;7;{'instrumental', 'italian', 'post-rock', 'atmospheric'}
2F9WG9ugzneeesOZfmQ18V;shubh saran;['indian jazz'];29777;32;{'indian', 'jazz'}
2Hkut4rAAyrQxRdof7FVJq;rush;['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock'];2372775;66;{'rock', 'metal', 'classic', 'hard', 'progressive', 'album', 'canadian'}
2IhojRjOLxPzx5Y7nKjwJg;zeus;['jazzcore'];765;4;{'jazzcore'}
2JC4hZm1egeJDEolLsMwZ9;between the buried and me;['djent', 'melodic metalcore', 'north carolina metal', 'progressive metal'];274779;45;{'djent', 'metal', 'carolina', 'melodic', 'progressive', 'north', 'metalcore'}
2JFljHPanIjYy2QqfNYvC0;chon;['instrumental math rock', 'instrumental rock', 'progressive jazz fusion', 'san diego indie'];320370;48;{'rock', 'fusion', 'san', 'diego', 'instrumental', 'progressive', 'indie', 'math', 'jazz'}
2JOKkrpXtdpKvcGf1pjXz2;hecq;['ambient idm'];11124;17;{'idm', 'ambient'}
2KiM6weN3ZIpgR5QekkSoJ;spiral architect;['jazz metal', 'norwegian metal'];3749;3;{'metal', 'norwegian', 'jazz'}
2Mz5qpR3WxbcBwZBsmraWE;panopticon;['appalachian black metal', 'atmospheric black metal', 'autonomous black metal', 'bosnian electronic', 'folk black metal', 'forest black metal', 'kentucky metal', 'post-metal', 'usbm', 'voidgaze'];67023;31;{'bosnian', 'metal', 'forest', 'usbm', 'autonomous', 'electronic', 'appalachian', 'kentucky', 'post-metal', 'atmospheric', 'black', 'folk', 'voidgaze'}
2SRIVGDkdqQnrQdaXxDkJt;haken;['progressive metal'];221430;47;{'progressive', 'metal'}
2UKoSOQc2gv3tbB9MLSuh3;zero hour;[];749;0;set()
2Y2gruKUC2cAjhe0h2RpzV;groundislava;['wonky'];33883;28;{'wonky'}
2aaLAng2L2aWD2FClzwiep;dream theater;['metal', 'progressive metal'];1618391;63;{'progressive', 'metal'}
2bewCDutBf99Dz09yo7PBC;halfalib;['milan indie'];562;0;{'milan', 'indie'}
2exebQUDoIoT0dXA8BcN1P;home;[];357188;48;set()
2hbkBlGBgvJkC3tpUn9w4C;mgła;['atmospheric black metal', 'black metal', 'polish black metal'];147836;42;{'polish', 'black', 'atmospheric', 'metal'}
2kMrfaiMKOTZvpf4plBPAA;dempsey;[];857;3;set()
2nGNJ5OnGMAJ9ZwHu10mQJ;buon vecchio charlie;['italian progressive rock'];2680;3;{'italian', 'progressive', 'rock'}
2nu6ZVLgiNcRcWgDKUjplH;eery;['lo-fi beats'];79026;37;{'lo-fi', 'beats'}
2p2uE4i92Dn4DkThfoKIB9;igorrr;['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal'];245033;45;{'metal', 'cybergrind', 'breakcore', 'avant-garde', 'french', 'opera'}
2q37Nw8NND2z1T1KU5XVfn;christian scott atunde adjuah;['contemporary jazz', 'experimental jazz', 'jazz', 'jazz trumpet', 'new orleans jazz'];141439;39;{'experimental', 'trumpet', 'contemporary', 'new', 'orleans', 'jazz'}
2u5s5wxfNszaIZwWknh3eB;yasushi yoshida;['j-ambient', 'japanese piano'];8402;21;{'japanese', 'j-ambient', 'piano'}
2uz9ERD3U5c4F2CZDS0mzb;maria chiara argirò;[];9579;34;set()
2vkjEcWfKySAsYcwpRRGn4;soundpool;['indie shoegaze', 'nu gaze', 'shoegaze'];7638;10;{'shoegaze', 'gaze', 'nu', 'indie'}
2vsXeWGC8rILp3rpSN2Fyk;isis;['atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal'];146435;37;{'metal', 'post-rock', 'drone', 'post-metal', 'atmospheric', 'stoner', 'sludge'}
2wouN3QXejYa5tKetYdcVX;com truise;['chillwave', 'indietronica', 'vaporwave'];282719;59;{'indietronica', 'vaporwave', 'chillwave'}
2yEwvVSSSUkcLeSTNyHKh8;tool;['alternative metal', 'art rock', 'nu metal', 'post-grunge', 'progressive metal', 'progressive rock', 'rock'];3905639;71;{'metal', 'rock', 'post-grunge', 'art', 'nu', 'progressive', 'alternative'}
2zq0uqN9Wq12tqrQQt1ozw;mr. bungle;['funk metal', 'funk rock'];343628;44;{'rock', 'metal', 'funk'}
30EilmonVXftR1pWoALezP;the physics house band;['british math rock', 'instrumental math rock', 'math rock'];29399;26;{'instrumental', 'british', 'rock', 'math'}
33qUIIydEBgWpe58IA0o61;maybeshewill;['british post-rock', 'instrumental post-rock', 'post-rock'];92925;35;{'instrumental', 'british', 'post-rock'}
37Vukf7o6CBPG68BRDpStb;ghost bath;['atmospheric black metal', 'cosmic black metal', 'voidgaze'];58128;33;{'metal', 'cosmic', 'atmospheric', 'black', 'voidgaze'}
38PMvw2FdepCpankD64TZL;inanna;[];1874;15;set()
3C1TdpEowpf6AMf7PycuWy;nate smith;['contemporary jazz', 'uk contemporary jazz'];77334;43;{'uk', 'contemporary', 'jazz'}
3Gs10XJ4S4OEFrMRqZJcic;plini;['djent', 'instrumental math rock', 'instrumental rock', 'progressive jazz fusion'];326385;51;{'djent', 'rock', 'fusion', 'instrumental', 'progressive', 'math', 'jazz'}
3IuEuLez19teZSN32Pf70j;mononeon;['funktronica', 'microtonal'];70921;38;{'funktronica', 'microtonal'}
3JMctIRwcYkN013icoOggA;jeremy ledbetter trio;[];4222;23;set()
3K4vimkwmCyjD4g1hEMPjZ;tera melos;['instrumental math rock', 'math pop', 'math rock'];56777;29;{'math', 'rock', 'instrumental', 'pop'}
3Md3TqrojN6GPhCGC9jGaU;areni agbabian;['experimental jazz'];5858;24;{'experimental', 'jazz'}
3SiCxhceGZgzusCLHd4Zz6;long distance calling;['atmospheric post-metal', 'german post-rock', 'instrumental post-rock', 'post-metal', 'post-rock'];79206;33;{'post-rock', 'instrumental', 'post-metal', 'german', 'atmospheric'}
3TZ3WMTZ0zxiQw8cKTA4wA;fine before you came;['indie rock italiano', 'italian alternative', 'italian emo', 'italian post-hardcore', 'milan indie'];20621;23;{'rock', 'italian', 'emo', 'italiano', 'indie', 'post-hardcore', 'milan', 'alternative'}
3V79CTgRnsDdJSTqKitROv;nobuo uematsu;['chiptune', 'japanese classical', 'japanese vgm', 'orchestral soundtrack', 'video game music'];327017;62;{'japanese', 'vgm', 'video', 'game', 'orchestral', 'classical', 'music', 'chiptune', 'soundtrack'}
3WggbHDpj4rPKbL97zG5MQ;tortoise;['chicago indie', 'double drumming', 'experimental', 'experimental rock', 'post-rock'];141532;37;{'chicago', 'experimental', 'rock', 'post-rock', 'double', 'indie', 'drumming'}
3XFQRe2FsSOjrODygK4caW;oranssi pazuzu;['atmospheric black metal', 'avant-garde metal', 'blackgaze', 'cosmic black metal', 'drone metal', 'finnish black metal', 'finnish psychedelic rock', 'post-black metal', 'post-metal', 'sci-fi metal', 'voidgaze'];62067;39;{'metal', 'rock', 'avant-garde', 'blackgaze', 'cosmic', 'drone', 'finnish', 'post-metal', 'sci-fi', 'post-black', 'atmospheric', 'psychedelic', 'black', 'voidgaze'}
3YQNyPeDonpYjB9N92VclR;abigor;['austrian black metal', 'austrian metal', 'avant-garde metal', 'black metal', 'medieval black metal', 'symphonic black metal', 'technical black metal'];38736;29;{'metal', 'black', 'technical', 'medieval', 'avant-garde', 'symphonic', 'austrian'}
3afZq189ljtgEtVfaLgjTK;progenie terrestre pura;['blackgaze', 'cosmic black metal', 'italian black metal', 'sci-fi metal'];4696;14;{'metal', 'italian', 'cosmic', 'blackgaze', 'sci-fi', 'black'}
3fuab64Hf1xiRGocX1sT1n;midori takada;['fourth world', 'japanese experimental'];14132;13;{'world', 'japanese', 'experimental', 'fourth'}
3ggwAqZD3lyT2sbovlmfQY;meshuggah;['alternative metal', 'djent', 'groove metal', 'metal', 'nu metal', 'progressive groove metal', 'swedish metal', 'technical groove metal', 'technical thrash'];733297;56;{'djent', 'metal', 'technical', 'nu', 'swedish', 'thrash', 'progressive', 'groove', 'alternative'}
3htNAy3vYWWYV8RZFeyRMT;slow magic;['chillwave', 'gauze pop', 'vapor twitch'];125458;39;{'vapor', 'chillwave', 'pop', 'gauze', 'twitch'}
3icOg4GVam2ZVuHgwdS3MA;le sacerdotesse dell'isola del piacere;['italian emo', 'italian post-hardcore'];2807;11;{'post-hardcore', 'italian', 'emo'}
3mmA5J7LGs3rpKZwNAkUbI;aucan;['italian electronica'];7986;8;{'italian', 'electronica'}
3nzs6bowitMirGXyGQ72Qx;amesoeurs;['atmospheric black metal', 'blackgaze', 'french black metal', 'french shoegaze', 'gaian doom', 'post-black metal', 'post-metal'];49560;28;{'metal', 'doom', 'blackgaze', 'gaian', 'shoegaze', 'post-metal', 'post-black', 'french', 'atmospheric', 'black'}
3pl5G4dfwQ1GmMEmvKB12r;heaven in her arms;['blackened screamo', 'japanese black metal', 'japanese emo', 'japanese post-hardcore', 'japanese screamo', 'skramz'];13644;17;{'japanese', 'metal', 'screamo', 'blackened', 'skramz', 'emo', 'post-hardcore', 'black'}
3rvT6hIhacQRDl1STJ2rTT;casimir liberski;[];3110;11;set()
3uHCTHxtg3IVAvhyrYsZvI;rolo tomassi;['chaotic hardcore', 'cybergrind', 'mathcore', 'nintendocore', 'uk metalcore', 'uk post-hardcore'];64167;37;{'cybergrind', 'mathcore', 'chaotic', 'nintendocore', 'uk', 'post-hardcore', 'metalcore', 'hardcore'}
3v3VSKylQE69ztn5TUVlFE;nile;['brutal death metal', 'death metal', 'metal', 'oriental metal', 'south carolina metal', 'technical death metal', 'thrash metal'];250093;46;{'metal', 'technical', 'death', 'thrash', 'oriental', 'carolina', 'brutal', 'south'}
3w38WFBaHzVOOp2QEa7EaF;en;[];182;2;set()
40Ojab0UtVQFjA76qXr8Ot;apparat;['ambient pop', 'electronica', 'glitch', 'indietronica', 'trip hop'];403978;48;{'indietronica', 'electronica', 'hop', 'pop', 'trip', 'ambient', 'glitch'}
427e5CiqmL4TmWb5Zvax7U;o k h o;[];25014;37;set()
42iuvQyqIVy6vK3DRwHFwR;rubi ate the fig;[];1194;15;set()
43ltIj8NRBsmOEjDr5Sk10;fantomas;['avant-garde metal', 'supergroup'];107192;32;{'avant-garde', 'metal', 'supergroup'}
46iJ1VD4HKFnqjISGqlZkV;covet;['instrumental math rock', 'instrumental rock', 'math rock'];194023;41;{'math', 'rock', 'instrumental'}
470SGea4tIbGLTpKcYJfLx;totorro;['french post-rock', 'instrumental math rock', 'math rock'];54852;32;{'rock', 'instrumental', 'post-rock', 'french', 'math'}
49UAapOfpOg1ZOU4xf2NgY;noyz narcos;['italian hip hop', 'italian underground hip hop'];823017;68;{'italian', 'underground', 'hop', 'hip'}
4A2mQPUdFa4R3MldFyenPR;yasume;['ambient idm', 'deep idm'];3619;5;{'deep', 'idm', 'ambient'}
4AXRViJcT2cJ0x1CxSSldW;the end of the ocean;['american post-rock', 'cinematic post-rock', 'instrumental post-rock'];24864;35;{'instrumental', 'post-rock', 'american', 'cinematic'}
4CuMwzDzEdlUJMEna38VQ0;dark polo gang;['italian hip hop', 'italian indie pop', 'italian pop', 'trap italiana'];1375664;60;{'hop', 'italian', 'italiana', 'trap', 'pop', 'indie', 'hip'}
4DAuhWUSCvn4FFcVpgIqY6;cloudkicker;['djent', 'instrumental rock'];73942;33;{'djent', 'rock', 'instrumental'}
4GBjy5w1YnrQaRzvMSVKtv;nina;[];59;0;set()
4GolrXXRODq7bAGCod4JoV;deru;['ambient', 'ambient idm', 'drone', 'nu age', 'wonky'];23322;29;{'idm', 'nu', 'drone', 'wonky', 'ambient', 'age'}
4HpJwqRQMbJQ4MyuLHfKRP;sunset mission;['deep progressive rock'];3766;9;{'deep', 'progressive', 'rock'}
4KoZpKiPeX4jIi7Euwcfuo;thou;['drone metal', 'gaian doom', 'louisiana metal', 'post-doom metal', 'sludge metal', 'voidgrind'];87482;40;{'post-doom', 'metal', 'voidgrind', 'doom', 'gaian', 'drone', 'louisiana', 'sludge'}
4RMQMEKlQ7AmPY3UnmciQk;sandia;[];2536;22;set()
4S2VWuUV0ei7LG0I8JDFww;cephalic carnage;['brutal death metal', 'death metal', 'deathgrind', 'denver metal', 'grindcore', 'technical death metal', 'technical grindcore'];41723;21;{'metal', 'grindcore', 'technical', 'deathgrind', 'death', 'denver', 'brutal'}
4S6FYETKT9NCN4zSD8xzJe;nugara trio;[];164;8;set()
4SQdUpG4f7UbkJG3cJ2Iyj;arca;['ai', 'art pop', 'deconstructed club', 'escape room', 'experimental pop', 'fluxwork'];576547;61;{'ai', 'experimental', 'art', 'fluxwork', 'pop', 'escape', 'room', 'club', 'deconstructed'}
4ULLVhwYkyOqpVxe0Asbtt;loma prieta;['chaotic hardcore', 'emo', 'screamo', 'skramz'];28638;22;{'screamo', 'chaotic', 'skramz', 'emo', 'hardcore'}
4X8xPTUQoC19tQjPG40M81;botany;['instrumental hip hop', 'wonky'];14594;24;{'wonky', 'instrumental', 'hop', 'hip'}
4XpPveeg7RuYS3CgLo75t9;deafheaven;['atmospheric black metal', 'blackened screamo', 'blackgaze', 'emotional black metal', 'post-metal', 'usbm'];246584;43;{'usbm', 'metal', 'screamo', 'blackgaze', 'blackened', 'post-metal', 'emotional', 'atmospheric', 'black'}
4YygB8sfxuIcj2p0G9kpQ5;thank you scientist;['progressive jazz fusion'];135979;40;{'progressive', 'fusion', 'jazz'}
4Z8W4fKeB5YxbusRsdQVPb;radiohead;['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock'];10675265;84;{'rock', 'melancholia', 'permanent', 'art', 'wave', 'oxford', 'indie', 'alternative'}
4ZdbxATtc6RpHcxAHy0SLK;umlaut;['australian experimental'];4720;10;{'experimental', 'australian'}
4azDTEsE76hndB8paNOEe8;zaharenco;[];260;12;set()
